target,mode,count
FLT1,unspecified,674
Dopamine D1 low,unspecified,5
CYP2E1,Negative,628
CYP3A43,Positive,1
ampC,unspecified,2
ENTPD3,Negative,1
SELL,unspecified,2
CCR9,Negative,1
rpsN,unspecified,1
GLUL,Positive,1
CSNK1A1L,unspecified,60
AGR2,Positive,1
AQP1,Negative,5
BMP2,unspecified,3
EGFR,unspecified,101
TEC,Negative,60
PEX14,Positive,1
CAMK1G,unspecified,107
PDE4C,Positive,1
DCK,Negative,8
POLA1,unspecified,3
MYLK,Negative,88
GABRB3,Positive,28
ATP5O,unspecified,2
PAK2,Negative,67
GRK5,Negative,60
Adrenaline alpha1,unspecified,1
AXIN2,Negative,1
ARNTL,Positive,1
BCR-ABL,unspecified,6
PIN4P1,unspecified,1
CSF1R,Positive,5
NDUFA5,Negative,2
ANPEP,unspecified,1
PLD2,unspecified,2
EBPL,unspecified,2
Transient receptor potential cation channel i,unspecified,2
SLC6A3,Positive,8
RELA,Positive,14
MARK4,Negative,4
PNLIP,unspecified,3
MLH3,Positive,1
TUBA3E,unspecified,8
GABA A Alpha6Beta3Gamma2,unspecified,2
NEFH,unspecified,2
TTR,Negative,7
CDKL1,unspecified,99
DBI,unspecified,1
CASP5,Negative,1
UTS2,Positive,1
CYP2S1,Positive,1
Ion channel Na,unspecified,4
JAK2,Negative,86
SLC22A6,Negative,122
ASB13,unspecified,1
Iks,unspecified,5
KCNJ13,Negative,1
HTR3E,unspecified,8
RDH16,Positive,1
RPS6KA2,Negative,68
CA4,unspecified,21
PTPRA,Negative,3
UTP11,unspecified,1
CASP9,Positive,1
GLRB,Negative,10
DHPS,unspecified,8
NSUN5P2,unspecified,1
CACNA1C,unspecified,18
DICER1,Positive,1
HDAC,unspecified,18
NDUFS6,Negative,2
Sigma 2 receptor,unspecified,1
analgesic,unspecified,1
CNMD,unspecified,1
TMEFF1,Positive,1
TGFB1,unspecified,5
GADD45B,unspecified,1
E3 Ligase,unspecified,1
EPHA3,Negative,62
CLDN3,Positive,1
"butyrylcholinesterase, BuChE",unspecified,1
EPHA1,Negative,62
TBK1,unspecified,56
ODC1,unspecified,3
PPP3CA,unspecified,2
HSD17B2,unspecified,1
SLC6A14,Positive,1
METAP2,unspecified,2
DDAH1,Positive,1
RNASE3,unspecified,1
SPATA19,Positive,1
DUSP5,Positive,1
GCSH,unspecified,1
RASL11B,unspecified,1
HERG,unspecified,4
ZDHHC13,Positive,1
macrolide antibacterial,unspecified,1
GPR109B,unspecified,1
VIPR2,unspecified,1
CASP4,Negative,1
MTRR,unspecified,2
LRP2,Positive,1
ATP9A,Positive,1
MAP4K2,unspecified,56
SLC19A1,unspecified,5
CYP1A1,Negative,27
GRTP1,unspecified,1
Non-receptor tyrosine kinase Tyk2,unspecified,1
SERPINE1,Positive,2
"RAR, RXR",unspecified,1
CSE1L,unspecified,3
metabolic product,unspecified,1
SMG1,Positive,1
TCP1,unspecified,1
ITGA5,Negative,1
NR1I3,unspecified,14
DCK,Positive,2
RORA,unspecified,4
OSMR,unspecified,1
CASP7,Positive,1
CD38,Negative,6
HDAC3,Negative,68
KCNA10,unspecified,1
MAFK,unspecified,1
ALB,unspecified,168
AVPR2,Negative,12
USP14,Negative,1
CCR4,Positive,3
ATP4B,Negative,9
TYK2,unspecified,64
MOGAT1,Positive,1
MST1R,unspecified,57
MRPL10,unspecified,1
PANX1,Negative,2
CDK5R1,unspecified,1
ALPI,Positive,6
MT-ND3,Negative,1
SLC6A13,unspecified,2
DRD5,Negative,14
NAGLU,unspecified,1
HIST3H3,Positive,2
EDN3,Negative,1
PDE3A,Positive,4
SLC22A11,unspecified,1
DNMT3A,Positive,1
CDA,Positive,1
MT-ND4L,Negative,1
TERT,Negative,22
KDM2A,Negative,5
MOG,Positive,1
BRD2,Positive,1
INCENP,Negative,1
PI4KB,Negative,9
SNAR-A1,unspecified,1
CCR3,Negative,1
REPS1,Positive,1
irritating,unspecified,1
GTF2H1,Positive,1
LHCGR,unspecified,2
IL receptor,unspecified,3
RAET1L,unspecified,1
KCNQ2,Positive,4
TSPO,Positive,3
NLRP3,Negative,4
HSP90,unspecified,1
PPAT,Positive,1
ZNF408,unspecified,1
PYGL,unspecified,1
OLR1,Negative,1
LAP3,Negative,2
KLHL22,unspecified,1
DDIT4,unspecified,1
SIN3A,unspecified,1
TLR9,Negative,6
CACNA1F,Negative,19
ADAM17,unspecified,1
SLC15A3,unspecified,1
CDK7,unspecified,62
ACVR2A,Positive,1
PLAU,unspecified,1
SLC9A3R1,unspecified,1
ACVR1C,unspecified,1
GLS,Negative,304
SCN5A,Negative,96
TYR,unspecified,3
"adrenergic Beta1,2",unspecified,2
EIF2AK3,Positive,1
SCNN1G,Negative,6
DDR1,unspecified,61
NR1H4,Positive,101
ARPP21,Positive,1
AKR1D1,Negative,1
SLCO1B2,unspecified,1
TXNRD1,Negative,571
APP,unspecified,26
TMEM144,Positive,1
MAP3K5,Positive,2
RPS6KA1,Negative,94
RAD51,Negative,1
LMCD1,unspecified,1
DHODH,unspecified,5
CSNK1A1,Negative,11
REEP2,Positive,1
USP5,Negative,1
LATS1,unspecified,60
PPARGC1A,Positive,1
EYA2,Negative,59
ileS,Negative,1
C1S,Negative,1
CYP1A1,Positive,16
XRCC5,unspecified,1
KCNQ4,Positive,3
DPP4,Negative,16
MGA,Positive,1
TIMP3,unspecified,1
MDH2,unspecified,1
SLC5A6,Positive,1
FAM32A,unspecified,1
mycolic acid synthesis inhibitor,unspecified,1
COL1A2,unspecified,3
P2RY2,Positive,6
KCNK6,unspecified,2
RCOR1,Negative,1
ORAI3,Negative,1
PEX1,Positive,1
GPT2,Positive,1
S1PR1,Negative,3
BDKRB1,Negative,1
NDUFB11,Negative,2
TLN2,unspecified,1
c-myc,unspecified,1
PTGR2,unspecified,1
SERTAD1,unspecified,1
USP1,Negative,611
SIX3,Positive,1
CHRNA10,Positive,1
SLC16A6,Positive,1
ATP6V1C2,unspecified,1
COX negative,unspecified,1
ASIC,unspecified,2
ANPEP,Negative,3
antimuscarinic,unspecified,1
TUBB8,Positive,3
CYP2B10,unspecified,2
EED,Negative,1
Peptidoglycan (D-Ala-D-Ala),unspecified,1
CISD1,unspecified,1
CYP4F16,Positive,1
ureC,unspecified,1
PPIA,Negative,3
ADAM28,unspecified,1
adrenergic Alpha1C,unspecified,7
MPO,Positive,2
PTGES,unspecified,1
ABHD12,Negative,1
CRIM1,unspecified,1
STK25,Negative,1
PDE3B,unspecified,2
CA,unspecified,21
MMP2,Negative,66
SLC7A4,unspecified,1
ADAM10,Negative,2
proteasome,unspecified,1
CLK3,unspecified,107
RNF166,Positive,1
CALCRL,unspecified,3
RDH10,Positive,2
RPS6KA3,unspecified,107
MT1G,unspecified,1
BAX,Positive,1
SULT1B1,unspecified,4
RORB,Negative,1
ADORA,unspecified,8
IQCF1,Positive,1
HPX,Positive,1
ADRB1,Positive,37
TFRC,Positive,1
ER prodrug,unspecified,1
HCAR3,Negative,2
PDE6D,Negative,6
KRAS,Negative,1
AMY2A,unspecified,1
CYP24A1,Positive,3
HDAC3,Positive,2
TYK2,Negative,20
melatonin receptor,unspecified,2
SSTR3,unspecified,2
BUB1B,unspecified,1
TXNRD1,Positive,2
PIK3C3,Negative,5
MLNR,Positive,3
MYLK,unspecified,65
ST6GALNAC3,Positive,1
SEC24A,Positive,1
LMHCC_2773,unspecified,1
TCF3,unspecified,1
CYP46A1,Positive,1
PTGIS,unspecified,2
TUBA1A,Positive,3
SCNN1B|SCNN1G|SCNN1A,Negative,3
GATA4,unspecified,2
MAP3K15,unspecified,56
NRAS,unspecified,1
RWDD2A,Positive,1
CECR2,unspecified,1
HACD3,Positive,1
BMPR1B,unspecified,56
TPH2,Negative,2
FABP3,Negative,2
FYN,unspecified,68
TNF,Positive,22
CD247,Negative,2
MTTP,Negative,2
SLC51B,Positive,2
DNM1,Positive,1
PRKG1,unspecified,60
NEK3,Negative,59
CHIA,Negative,5
EED,unspecified,1
ANKRD13A,Positive,1
HMGB1,unspecified,2
NAMPT,unspecified,1
CCKAR,Negative,4
MTNR1A,Positive,4
PRKCZ,Negative,101
FLT1,Negative,94
TTF2,Positive,1
PAF recetor antagonist,unspecified,1
ONECUT1,Positive,1
PSAP,unspecified,1
LDHA,Negative,3
GABRA4,unspecified,30
S1PR1,Positive,7
SLC38A2,unspecified,1
CATSPER4,Positive,3
CLCNKB,Positive,1
CYP1A2,Negative,736
MUC1,Positive,1
PPP3R2,unspecified,1
CDC42EP5,unspecified,1
TCEAL1,Positive,1
ACVR1B,Negative,62
CYP27B1,unspecified,1
NGFR,Negative,1
SLC37A4,Negative,2
CYP3A4,unspecified,19
AURKB,Negative,107
LIMK2,unspecified,64
ZBTB5,unspecified,1
USMG5,unspecified,1
CTH,Negative,1
HIV-1 protease,Negative,9
CA7,unspecified,21
SCNN1A,Negative,6
SELENOI,Positive,1
CACNG2,unspecified,2
REN,unspecified,3
RNF220,Positive,1
HIF1A,unspecified,44
GRM4,Negative,3
embC,Negative,1
MAP3K2,unspecified,56
"Cholinergic, Nicotinic Alpha3Beta4x",unspecified,4
VDR,unspecified,11
PAI,unspecified,1
SQLE,Negative,9
BMPR2,unspecified,60
PIP4K2A,Negative,5
S1PR4,Positive,5
PRKAA1,Positive,4
PTK6,unspecified,68
GUCY1A3,unspecified,1
ITGB7,Negative,1
CLDN3,Negative,1
ENPP1,Negative,1
PARP,unspecified,5
QacR,unspecified,1
CPT1A,unspecified,4
ARNT,Positive,10
SIRT3,Negative,6
F3,Negative,15
KCNK18,Negative,1
ZNF143,unspecified,1
BET1,Positive,1
PDK2,Negative,1
CBX1,Negative,932
KDM2B,Negative,1
CHRNB4,Negative,10
GABRA6,Negative,31
SLC18A2,Positive,2
LPL,Positive,1
Monoamine Oxidase B,unspecified,2
FAM98B,Positive,1
GOT2,unspecified,1
BPHL,Negative,1
NFKBIA,Positive,2
dacA,unspecified,1
KLF11,Positive,1
PDK1,Negative,27
ITGA2B,unspecified,4
GABRG1,Negative,29
FBXO21,Positive,1
CKAP4,unspecified,1
STK17A,Negative,60
NGF,Positive,2
BDKRB1,unspecified,5
MYOM1,Positive,1
RNF144B,unspecified,1
NFKB1,Negative,201
GRM3,Negative,3
HECA,Positive,1
KCNV1,Negative,4
SLC39A6,Positive,1
Imidazoline I1,unspecified,21
NOXO1,Negative,1
NPC1,Positive,210
SLC28A2,Negative,5
TTX-sensitive voltage-gated sodium channels,unspecified,1
5-HT receptor,unspecified,70
GPRC6A,Positive,7
HTR1F,Positive,18
ryanodine receptor,unspecified,1
TMCO2,Positive,1
UGT1A1,unspecified,103
SP1,unspecified,5
SLC22A5,Positive,1
TAS1R1,Positive,5
DCK,unspecified,4
DYRK2,unspecified,56
PRLR,Positive,1
EBP,unspecified,14
ABCC2,Positive,6
XPO1,Negative,3
HCN3,Negative,2
SOCS1,unspecified,1
VEGFR2,unspecified,9
ZMAT5,unspecified,1
THBS1,Positive,1
SHH,Positive,2
MMP10,Negative,1
SEM1,Negative,1
AADAC,Negative,3
KDELC2,Positive,1
SHROOM2,Positive,1
HSPA1A,unspecified,1
SPATA20,unspecified,1
CHRNB4,unspecified,21
ZAP70,unspecified,64
DPP7,Negative,4
VK,unspecified,4
ITGAL,unspecified,1
HAO1,unspecified,1
PCNX4,unspecified,1
CYP3A5,Positive,5
ARHGAP18,unspecified,1
SCN4A,unspecified,25
EP300,unspecified,16
PRKCZ,Positive,2
RET,unspecified,69
EIF2AK1,unspecified,56
EAF1,unspecified,1
CACNB2,unspecified,4
OXT,Negative,1
CYP17A1,Negative,18
SLC30A10,Positive,1
HNF4A,Negative,10
PLA2G4A,Positive,1
PENK,Negative,1
ADCY1,unspecified,2
CHRM1,Positive,25
KCNA6,Negative,5
LY86,Positive,1
LARS2,unspecified,1
DH,unspecified,15
folP,Negative,8
IMPDH2,Negative,10
SLC22A6,unspecified,14
CD46,unspecified,1
CLCN2,Positive,3
VKOR,unspecified,4
CYP26A1,unspecified,1
COL5A2,Positive,1
PTEN,Positive,1
NIACR1,Positive,1
NTRK1,Negative,70
E3 ligase,unspecified,1
C1S,unspecified,2
GPBAR1,unspecified,5
SERPINA6,unspecified,8
CREBBP,Negative,3
CHRNB1,Positive,6
GPR7,unspecified,1
ATP1A4,Negative,3
GOSR2,unspecified,1
NR4A1,Positive,1
HAP,unspecified,6
ERBB4,Positive,2
TRPM7,Negative,20
PIK3CD,Negative,35
EGLN3,Negative,3
thyroid beta,unspecified,1
SMN1,unspecified,507
BRK,Negative,1
P3H3,unspecified,1
MAPK8,unspecified,71
SIRT1,Positive,12
PPARGC1B,Positive,1
HSPA4,unspecified,1
KCNE1,Negative,1
photosystem II inhibitor,unspecified,2
ATP1A2,Negative,3
RORB,Positive,1
MAG,unspecified,1
SIPA1L3,Positive,1
MYO3A,unspecified,60
SOX9,Positive,1
Cholecystokinin,unspecified,1
ALDH2,Negative,8
CAR13,Negative,50
AHR,Negative,10
NR2C1,Positive,1
SLC7A7,Positive,1
SLC25A46,Positive,1
STK24,unspecified,64
PCK1,unspecified,1
SLC7A5,Negative,5
SCNN1,unspecified,2
KAT5,Negative,3
NCOA3,Positive,6
CYP2D6,Positive,1
ADCY8,Negative,2
ARNT,unspecified,12
RHOA,Negative,1
ARHGAP5,Positive,1
CACNA2D2,Negative,2
NFE2L3,unspecified,1
CYP2C8,unspecified,3
HTR1F,unspecified,18
ASGR1,Positive,1
NCOR1,Positive,2
C8ORF44-SGK3,Negative,63
HOXD11,Positive,1
CYP2D1,Negative,6
GTPBP10,Positive,1
GJA1,Negative,3
WNK4,Positive,1
HTR1E,Positive,16
TNNC1,Negative,1
KCNG1,Negative,4
SRPK3,unspecified,56
CHKB,Positive,1
NPR1,unspecified,1
MRAS,unspecified,1
CHRNA7,Positive,13
ITGAV,unspecified,4
SP8,Positive,1
trxB,Negative,1
P2Y purinoceptor,unspecified,2
GRK2,Positive,2
TSC22D3,Negative,2
AKAP13,Positive,1
ACLY,unspecified,2
PDE6H,Negative,6
ADRB2,Negative,61
PADI3,Negative,1
VDAC2,unspecified,2
XK,Positive,1
PDE4C,unspecified,4
BACE1,Negative,37
PSEN1,unspecified,7
DQX1,Positive,1
5-HT5,unspecified,9
IRF3,unspecified,2
MELK,Negative,89
CASP14,Negative,1
LARP1,Positive,1
HCAR2,unspecified,8
GLYAT,Positive,1
JAK2,unspecified,72
CNGA3,Positive,1
TMTC2,Positive,1
RPS6KA1,Positive,1
MYOT,unspecified,1
ABCG2,Negative,61
SLC5A11,Negative,1
CMBL,Positive,1
EPH receptor B2,unspecified,1
ABCG2,Positive,8
NUP210,Positive,1
CRYZ,unspecified,8
PDK-1,unspecified,1
PCYT1A,unspecified,1
HBA1,Negative,1
hydrolase,unspecified,3
PTGDR,unspecified,15
STAT3,Negative,21
CYC1,unspecified,1
RTP4,Positive,1
SLC12A3,unspecified,10
SLC6A2,Positive,13
NR2F2,unspecified,1
P2RX2,Positive,1
GPD2,Negative,2
Histamine H3L,unspecified,1
FFAR1,Negative,1
CCDC59,unspecified,1
gyrA,unspecified,10
ABCC5,Positive,2
TBX21,unspecified,1
ANK,Positive,1
DGAT2,unspecified,1
hydroxylapatite,unspecified,1
FGA,Positive,4
ATG12,unspecified,1
ADH7,Negative,1
thyroid alpha,unspecified,1
squalene epoxidase,unspecified,1
KDM5C,Negative,5
pbp3,Negative,4
GAK,unspecified,69
TAOK1,Negative,58
UBASH3A,unspecified,1
CYP11A1,Negative,4
RAD54B,Positive,1
GABRA1,Positive,43
PRKAG1,Positive,3
PPCS,Positive,1
PHC2,Positive,1
IMPDH2,unspecified,4
GLP1R,Positive,550
TPI1,unspecified,1
EPHA5,Negative,60
SLC10A1,unspecified,1
PTGDS,unspecified,1
FAM222A,unspecified,1
ion channel (Ca),unspecified,44
PSMD2,Negative,1
NFKB2,Negative,32
PAPSS2,unspecified,1
SPIRE2,unspecified,1
TOP2A,Positive,9
KCNJ8,unspecified,5
CACNA1B,unspecified,6
FNDC11,unspecified,1
NDUFS2,Negative,2
HIPK2,unspecified,56
GPR139,Positive,2
DNPEP,Negative,1
PMP2,unspecified,1
TRPV3,unspecified,2
ACAD11,Positive,1
GJC3,Negative,3
Sirtuin,unspecified,4
SNX8,Positive,1
GAPDH,Negative,11
BCR,unspecified,2
SNRK,unspecified,56
CACNA1A,unspecified,3
ND1,Negative,1
PRDM8,Positive,1
POSTN,unspecified,1
CA12,Negative,104
Glucocorticoid,unspecified,2
GRPEL2,Positive,1
FECH,Negative,2
CALCR,unspecified,612
gtfA,unspecified,1
SOD1,Positive,1
MGLL,Positive,1
NME1,unspecified,2
TP53,unspecified,9
LIPA,Positive,1
BACE1,Positive,1
GCLM,unspecified,2
SOCS7,Positive,1
HER2,unspecified,8
MAK,Positive,1
HIV protease,unspecified,1
NEK7,Negative,87
CETP,Negative,2
SUFU,unspecified,5
IGSF9,unspecified,1
PRSS3,unspecified,1
PRKACB,Negative,22
TRPV1,Negative,33
frdA,Negative,1
SULF1,unspecified,1
PHLDB2,unspecified,1
PRKCI,Negative,68
GRM3,unspecified,5
FGFBP2,unspecified,1
APOBEC3F,Negative,64
QOR,unspecified,1
GRIN3A,Negative,17
CLPX,Positive,1
TNKS2,unspecified,1
AR,Positive,667
GUCA1B,Positive,1
ACSL4,unspecified,2
MME,unspecified,1
ASAP2,unspecified,1
RNR2,unspecified,1
AURKA,unspecified,66
UPF1,unspecified,1
LRRC39,Positive,1
JAK3,Positive,2
MC3R,Positive,2
ABCC8,Positive,2
CCNE1,Negative,74
HIPK4,Negative,4
D-alanine-D-alanine ligase,unspecified,1
STAR,Negative,1
G6PC,Positive,1
GUCY2C,unspecified,1
PLA2G4A,Negative,2
CENPW,unspecified,1
GLRA2,Negative,7
"GABA-gated Cl channel, GluCl channels",unspecified,1
CYP2J2,Positive,1
Angiotensin II AT2,unspecified,1
VEGFR1,unspecified,6
Lipoteichoic acid,unspecified,1
GRM5,Negative,13
BAZ1A,Positive,1
TTC13,unspecified,1
SLC25A37,Positive,1
ARF6,Negative,1
CSRP3,Positive,1
embA,unspecified,1
MRPL46,Positive,1
MARK3,Negative,52
KCNN2,Positive,4
NTSR1,Negative,2
FOLR1,Negative,4
NEU1,Negative,2
parC,Negative,9
ATR,Negative,4
fumarate reductase,unspecified,1
SLC16A10,Negative,28
emulsifier,unspecified,1
SLITRK4,unspecified,1
GLRX,Negative,4
HYAL2,Positive,1
PDGFB,Negative,4
human metabolite,unspecified,2
CSNK1E,unspecified,14
Stathmin-4,unspecified,1
buffer,unspecified,1
SLFNL1,Positive,1
RORB,unspecified,1
SLC6A11,unspecified,2
KLF10,Positive,2
C14ORF132,unspecified,1
ThxR,unspecified,1
SGK1,Negative,101
ALOX12,Negative,95
CASP2,unspecified,1
CDC42BPG,unspecified,60
FAM151A,Positive,1
ABL1,Negative,101
SFRP1,unspecified,1
DNAJC16,Positive,1
KLHL36,Positive,1
SIRT5,Negative,5
cholesterol esters,unspecified,1
Sigma-2,unspecified,44
BIRC2,unspecified,2
SKIL,unspecified,1
GABRA3,Negative,7
SCNN1G,Positive,1
IL12A,Positive,3
CST6,unspecified,1
CTSD,unspecified,3
Thyroid Hormone Synthesis,unspecified,3
EIF4EBP2,Positive,1
PTGS2,unspecified,68
DDX25,Positive,1
CDO-1,unspecified,1
KCNH1,Negative,12
CYP2A5,unspecified,1
CALM1,Negative,10
PSMD1,Negative,1
CA6,unspecified,7
FKBPL,Positive,1
DMPK,unspecified,105
CA7,Positive,13
topoisomerase,unspecified,35
pbpC,unspecified,3
ESPL1,Positive,1
Factor Xa,unspecified,4
HNRNPA1,unspecified,1
ATP1A1,unspecified,12
ERG7,unspecified,1
AVP,Positive,1
PLBD1,Positive,1
LARS,Negative,1
STK26,unspecified,105
Proteasome,unspecified,3
HTR3A,unspecified,94
DHFR,Positive,3
CEP83,Positive,1
NPY2R,Negative,3
CHRM4,Negative,25
APH1A,Positive,2
Sodium (Site 1),unspecified,2
CES2,Negative,15
KDM1A,unspecified,2
NOS2,Positive,4
GART,Negative,2
METAP,unspecified,1
LRRK2,Negative,8
ARHGAP6,Positive,1
SCN2A,unspecified,26
NCSTN,unspecified,6
MMP16,unspecified,1
SOAT2,unspecified,1
TDP2,Negative,5
ALK,unspecified,73
PSMB5,Negative,4
AXIN1,Positive,1
NDUFA4L2,Negative,2
TNIP2,unspecified,1
5alpha reductase inhbitor,unspecified,1
CTSK,Negative,3
GABRA5,Negative,29
DNPH1,Negative,1
IGFBP2,Positive,1
HIF,unspecified,6
MYT1,unspecified,11
GNAI1,Negative,2
SIRT1,unspecified,3
MAPKAPK2,unspecified,61
CYP2D6,Negative,959
MAP4K1,unspecified,64
GOLPH3L,Positive,1
CASK,unspecified,56
GABRA4,Negative,30
SUZ12,Negative,1
DAG1,unspecified,1
STK33,unspecified,64
LTA4H,unspecified,1
MAPK7,unspecified,61
FASN,Negative,16
CLK1,unspecified,107
LLGL2,Positive,1
TACR1,unspecified,620
AKR1B7,Negative,3
HCN1,Negative,3
ion channel,unspecified,2
ABHD8,Positive,1
Hydrogenase,unspecified,1
CEBPB,Negative,2
CELA1,unspecified,3
BLK,unspecified,64
RCAN1,unspecified,2
ADD3,Positive,1
GLP1R,unspecified,1
IFNG,Negative,1
NCKIPSD,Positive,1
KCNA3,unspecified,1
LIPC,Positive,1
5-HT4hb,unspecified,1
RORA,Negative,2
PKD2,Negative,1
GALE,Positive,1
PPP3CA,Negative,614
TNFSF11,Negative,3
CSNK1A1,unspecified,60
CACYBP,unspecified,1
ACCase,unspecified,3
KCNJ3,unspecified,4
RRM2B,Negative,5
SLC22A5,Negative,51
POMC,Negative,2
PTGDR2,unspecified,11
MDH2,Negative,1
NKX2-1,unspecified,1
GABBR2,unspecified,11
PRKCE,Negative,73
FIP1L1-PDGFRA,unspecified,2
RNA polymerase,unspecified,1
BLK,Negative,70
NADH,unspecified,1
SCAMP1,Positive,1
TRIM7,Positive,1
PTGIR,Negative,6
P2RX2,Negative,2
NEU1,unspecified,1
RRAS,unspecified,1
SEC14-like protein,unspecified,1
BICC1,Positive,1
P2R,unspecified,3
FPR1,unspecified,2
DCLK1,unspecified,60
CDK9,unspecified,60
BBC3,Negative,1
FAAH,Negative,64
CDCA7,Positive,1
RNA polymerase subunit beta,unspecified,1
WFDC1,Positive,1
METTL7B,Positive,1
FFAR1,Positive,12
FAS,Negative,1
TLK2,unspecified,64
KCNQ3,Positive,2
REP15,unspecified,1
NCK2,Positive,1
Yeast 14 demethylase,unspecified,1
KCNQ4,Negative,7
LGALS9,Negative,1
ion channel (Na),unspecified,58
trpS,unspecified,1
CBS,Negative,1
Aspartic proteinases,unspecified,1
ATP2A2,unspecified,3
IRAK,unspecified,1
PRKDC,Negative,13
ATP1A2,unspecified,1
TUBB4A,Positive,3
,unspecified,2
Cytochrome b,unspecified,1
KCNJ4,Positive,1
BCAT2,Negative,1
TRPM3,Positive,1
WARS,unspecified,1
THR,unspecified,2
UCHL1,Positive,1
HIST2H2AA4,unspecified,1
SDC1,unspecified,1
TOP1,Negative,25
PLA2G4D,unspecified,1
TBXA2R,Positive,5
PARP2,unspecified,2
GSR,Negative,9
BCHE,Positive,5
IARS2,unspecified,1
KDM2A,Positive,1
TDO2,Negative,22
CTSH,unspecified,1
GABBR1|GABBR2|KCTD16|KCTD8|KCTD12,Positive,3
ASIC1,Positive,1
HSP90AA1,unspecified,15
SLC18A2,Negative,4
WSB1,Positive,1
RDH13,Positive,1
SCN4A,Negative,58
SLC10A2,Negative,5
ADRA2C,Negative,33
Trypsin-1,unspecified,1
BBOX1,Negative,4
SUMO2,Negative,2
JUNB,unspecified,1
P2RY11,unspecified,1
GRIA3,Negative,5
RAAS,unspecified,15
TNNI3,Positive,3
ADCK2,Positive,1
TNFRSF8,Negative,1
PROK2,unspecified,1
STK17B,Negative,1
IL2,unspecified,2
FGG,Positive,4
FFAR3,Positive,5
CYP46A1,unspecified,1
ABAT,Negative,24
BAG3,unspecified,1
hutH,unspecified,1
NUMBL,Positive,1
GCLC,unspecified,2
KCNJ5,Positive,4
HPGD,Positive,1
MAPK4,unspecified,60
HSPA8,unspecified,6
PRKD1,unspecified,60
GLRX,Positive,1
CYP1A2,unspecified,6
TCF4,unspecified,2
CHRM1,unspecified,686
NCSTN,Negative,14
ABCB1B,unspecified,6
TOMM40L,Positive,1
RYR,unspecified,1
IL24,unspecified,1
CSF2RA,Negative,1
TRIB3,Positive,1
CDK11A,unspecified,60
IGLC1,unspecified,1
GABRA2,Positive,20
HPGDS,unspecified,3
RORA,Positive,7
KLF6,unspecified,1
TSPYL2,unspecified,1
SHBG,unspecified,52
ICK,unspecified,56
HTR2A,Negative,87
mGluR,unspecified,1
UBASH3A,Positive,1
ATIC,Negative,4
FDX1,unspecified,1
TOP2B,unspecified,1
OPIATE Kappa 3,unspecified,3
SPIRE1,Positive,1
GCH1,unspecified,1
SSTR1,Negative,1
CYP2A6,unspecified,6
APOA2,Positive,1
RPL23,unspecified,1
HDAC5,Negative,60
DNAJB6,unspecified,1
HIF1AN,unspecified,1
PSMB4,Negative,1
CES1,Negative,28
TFEC,Positive,1
MIOX,unspecified,1
PTGS1,unspecified,51
ATP6V1A,unspecified,1
CTNS,Positive,1
EGFR,Negative,743
CD52,unspecified,1
AZIN1,Positive,1
PSG11,unspecified,1
DDX3X,Negative,1
GAA,Positive,91
NCOA2,Positive,7
DAO,Negative,11
"Cholinergic, Nicotinic Alpha7/5-HT3",unspecified,3
PTK2B,unspecified,68
thymidylate synthase,unspecified,3
parE,unspecified,1
CHRM4,Positive,12
PDCL,Positive,1
HDAC4,unspecified,4
GIT2,Positive,1
GRM2,Negative,4
FABP4,unspecified,3
PARP6,Negative,1
DPEP3,unspecified,1
TRPM4,Negative,7
VRK2,Negative,58
MATK,unspecified,56
FOLH1,Negative,3
WFS1,Positive,1
ddlA,Negative,1
ATM,unspecified,51
antibiotic tetracycline,unspecified,14
dopamine,unspecified,5
DKK2,Positive,1
TREM1,Negative,1
PI3K,unspecified,22
CATSPER1,Negative,1
RYR1,unspecified,2
FOXB1,unspecified,1
CUL3,unspecified,2
MAP3K4,unspecified,64
PDCL2,Positive,1
PALMD,Positive,1
PTGS1,Negative,660
ATF3,unspecified,1
SCNN1D,unspecified,2
5-HT4a,unspecified,3
HIV-1 protease,unspecified,6
TYR,Negative,30
PRKD3,Positive,1
MAP2K4,unspecified,60
PGGT1B,Negative,1
HOXB13,unspecified,1
fungicide,unspecified,1
"Na+, K+-ATPase",unspecified,6
CDK5,Negative,86
PLA2G2D,Negative,1
ARHGEF40,Positive,1
POLH,Negative,171
AHSA1,unspecified,1
ITK,unspecified,64
PARP1,unspecified,8
Amyloid,unspecified,1
PARP4,Negative,1
ASL,unspecified,1
AKR1C2,Negative,12
GJB6,Negative,3
lipid,unspecified,8
KCNK2,unspecified,1
CACNG3,Negative,2
COX4I2,Positive,1
GABRA3,Positive,18
REEP6,Positive,1
HPGD,Negative,433
BCL2L2,unspecified,1
PRKAB1,Positive,3
UGT1A9,Negative,18
SYK,Negative,86
TBC1D10B,Positive,1
CREBBP,unspecified,21
BTK,Negative,75
CYP1A2,Positive,6
SGK2,Negative,64
PHKG1,unspecified,68
SLC51A,Negative,2
HSP90AB1,Positive,1
GALK1,Negative,7
TRPM8,Negative,20
KRAS,Positive,1
ZFP385C,Positive,1
SCD,Negative,3
WWC1,Positive,1
MDM2,Negative,8
"Cholinergic, Nicotinic Alpha6Beta4",unspecified,3
RAB11FIP2,Positive,1
HAT1,Negative,1
PDE4D,Positive,2
HSPB8,unspecified,1
PCK1,Positive,1
HEXIM1,unspecified,1
IPO4,Positive,1
OAT,unspecified,1
IL21,Positive,1
ZSCAN18,Positive,1
