target,mode,count
PTPRC,unspecified,3
CD83,unspecified,1
MARK1,Negative,112
TMEM214,Positive,1
VEGFA,unspecified,9
TRPV,unspecified,3
PDPK1,unspecified,129
CSNK2A2,Positive,1
Iron chelator,unspecified,1
BHLHB9,Positive,1
RNA-directed RNA polymerase,unspecified,1
KCNJ10,unspecified,10
MMP17,Negative,1
GLYAT,Positive,1
GEMIN6,unspecified,1
SULT1C4,unspecified,8
GABA A Alpha2Beta3Gamma2,unspecified,6
NOTCH1,Negative,2
STK32A,unspecified,58
TMCO2,Positive,1
CCKAR,Negative,15
ABCC5,Negative,19
GABBR1,unspecified,39
LPAR2,unspecified,2
TGIF2,unspecified,1
HTR2B,Negative,97
SLCO1B1,unspecified,9
FGFBP2,unspecified,1
HPDL,Positive,1
MAPK8,Negative,172
SLC22A6,Negative,162
PLK,unspecified,4
ND2,Negative,1
VPS37B,unspecified,2
NRG2,Positive,1
KDR,Positive,8
DBH,Negative,3
ZAP70,unspecified,66
ITGA5,unspecified,2
GAPDH,Positive,2
VRK1,unspecified,74
TESK1,unspecified,66
GPR35,Negative,35
TKT,Negative,1
GLRA3,Positive,1
ASZ1,Positive,1
COQ8B,unspecified,66
BCS1L,Positive,1
PLA2G2E,unspecified,5
NAPG,unspecified,1
AP2S1,unspecified,1
ABCD2,Positive,1
GPD1,Positive,1
APBB3,unspecified,1
BBC3,Negative,1
TEK,unspecified,75
GJA1,Negative,4
ITGB1,Positive,1
POLR2A,Positive,1
IDH1,Negative,150
MRPL45,unspecified,1
SLC39A6,Positive,1
antibacteria,unspecified,30
WDYHV1,unspecified,1
PTER,Positive,1
PDK1,Positive,2
mineralocorticoid,unspecified,1
SMAD3,unspecified,3
ADAM12,Negative,1
Ganglionic blocker,unspecified,1
P,unspecified,1
HLA-B,unspecified,1
DHRS9,Negative,7
ZNF641,unspecified,1
ispH,unspecified,1
TLR4,Positive,8
SLC22A21,Negative,3
GSTT1,unspecified,4
SLC22A7,unspecified,1
ADCY5,unspecified,1
MYH8,unspecified,1
NFATC2,Positive,1
BMPR1A,Negative,3
ROCK1,unspecified,60
RPS6KB2,Negative,9
LGALS7,Negative,1
TOP2,unspecified,4
MIF,unspecified,3
TPM3P9,unspecified,1
PSMB8,Negative,6
STK4,unspecified,133
ABCC3,Negative,20
GLO1,Negative,29
PUS3,Positive,1
Ryanodine receptor,unspecified,2
CTSA,Negative,4
PSMD4,Negative,2
ACVR1B,unspecified,66
chitin synthesis inhibitor,unspecified,1
P2RX7,Negative,10
PTGER1,Positive,12
DHRS2,Positive,1
SLC6A13,Positive,6
PAX4,unspecified,1
PPP4C,Negative,1
Tfu_1410,unspecified,1
IRAK1,unspecified,58
MAPK1,Negative,1755
SCN1A,Positive,1
PLA2G6,unspecified,2
AHSA1,unspecified,1
SFTPA2,unspecified,2
CCNB1,unspecified,4
PFN2,unspecified,2
ADD3,Positive,1
NDUFB5,Negative,2
NECAB2,Positive,1
MAN2A1,Negative,2
NEK5,unspecified,62
NDUFA2,Negative,2
DHX33,Positive,1
SCNM1,unspecified,1
THBS2,Positive,1
EHHADH,Positive,1
GLRA1,Negative,22
CHRNB1,Positive,10
MMP12,Negative,20
KCNQ3,Negative,11
DDX1,Negative,2
GJD3,Negative,4
PHOX2A,Positive,1
ATP9A,Positive,1
UGT,unspecified,3
HPX,unspecified,3
LARS2,unspecified,1
KCNA10,unspecified,1
GOT2,unspecified,1
SSTR2,Negative,5
SGK2,Negative,109
metabolic product,unspecified,1
GABBR1|GABBR2|KCTD16|KCTD8|KCTD12,Negative,4
CDC37,unspecified,1
PAICS,unspecified,2
CYP2E1,unspecified,9
PIP5K1C,Negative,1
PPARA,Negative,28
mrdA,unspecified,6
IL1A,Negative,3
RPSA,Negative,1
SERPINA1,Negative,1
ND5,Negative,1
ASGR1,Positive,1
CFB,unspecified,1
RAB2B,unspecified,1
MAK,Positive,1
FOXJ1,unspecified,1
ELOC,unspecified,1
BAX,unspecified,11
KDM5B,Negative,3
pbp2a,Negative,3
HSF1,unspecified,67
CASP7,Positive,6
HSP,unspecified,4
ITGB3,Negative,28
LPCAT3,unspecified,1
PHKG1,Negative,21
CHPT1,Positive,1
MC5R,unspecified,744
SLC6A4,Positive,28
CSNK1A1,Negative,29
AMER2,Positive,1
PTGES,unspecified,2
GPT2,unspecified,1
SERPINE1,unspecified,6
TUBA3C,unspecified,1
DOCK10,Positive,1
HSD3B,Negative,1
CYP26A1,Negative,10
TGDS,Positive,1
CHRM5,Negative,45
RNF219,Positive,1
LDLR,Positive,5
ABCB1A,Negative,76
COMT,Negative,29
SNORA70,unspecified,1
Cholesterol esters,unspecified,1
KISS1R,Positive,1
LRP5,Positive,1
"Na+, K+-ATPase",unspecified,6
CA1,Negative,461
SLC50A1,unspecified,1
PDE4A,unspecified,16
TUBG1,unspecified,1
DGAT2,unspecified,1
FASI,unspecified,1
PXYLP1,Positive,1
LTBP1,Positive,1
DYRK2,Negative,141
EAF1,unspecified,1
CDK5R1,unspecified,1
ESR2,Negative,137
WNT3A,Negative,10
ELOF1,unspecified,1
ALPPL2,Negative,28
KCNK5,Negative,2
reductase,unspecified,7
ADORA1,Positive,80
CTNNBIP1,unspecified,1
ALOX15B,Negative,592
antioxidant,unspecified,16
SERAC1,Positive,1
HSD17B7,Positive,1
CIT,unspecified,62
PDE6D,unspecified,2
AKR1B3,Negative,1
EXOSC2,Positive,1
PYGM,unspecified,8
SGK1,Negative,160
Transcription factor AP-1,unspecified,1
HTR4,Negative,34
TNNI3,Negative,3
"ROCK-II, PKA, PKG, PKC, MLCK",unspecified,1
B lymphoid tyrosine kinase,unspecified,1
NALCN,Negative,2
MAP4K1,Negative,1
TOP1,unspecified,14
GUCY1B1|GUCY1A1,Positive,5
CHEK2,unspecified,124
AQP4,Negative,11
S1PR4,Negative,13
PSMC4,unspecified,2
cysteine protease,unspecified,1
Carbohydrate,unspecified,2
PDGFRB,Negative,174
ZNF575,Positive,1
PTGDS,unspecified,4
SOWAHC,unspecified,1
FOXO1,Negative,2
CTPS1,Negative,3
HSD17B12,Negative,1
CDO-1,unspecified,1
KCNK18,Positive,5
HSPB1,Positive,1272
PRKACB,unspecified,62
ADAM9,Negative,1
Pim,unspecified,1
ICMT,Positive,1
FICD,Positive,1
TUBB2B,Negative,36
SLC22A3,Negative,44
CTSC,unspecified,1
ATXN2,Negative,2059
WNT7A,Positive,1
HADHA,unspecified,1
PSEN2,unspecified,11
histone methyltransferase,unspecified,6
CYSLTR1,Positive,4
RAF1,Positive,1
SLC6A15,Positive,1
GABRA2,Negative,24
GRK5,Negative,94
TBXA2R,unspecified,26
ITK,unspecified,66
EGLN1,unspecified,14
MBNL1,Negative,1455
MLLT11,Positive,1
SNIP1,unspecified,1
SRPK2,Negative,93
SLC6A9,Negative,5
LOX,unspecified,4
NR2E3,Positive,21
RASGRP1,Positive,1
CTTN,unspecified,1
FGFR2,Negative,148
Ion channel,unspecified,5
PXN,Positive,1
NUDT10,unspecified,1
WEE1,unspecified,63
PDZK1,unspecified,3
PADI4,Negative,14
NDUFS7,Negative,2
GRPR,Positive,3
Thymidylate Synthase,unspecified,2
TUBBx [ TUBB TUBB3 TUBA1A ],unspecified,1
PRDX2,Negative,2
TPSAB1,unspecified,4
P2RY11,Positive,4
TA1,unspecified,5
JOSD2,unspecified,2
MAPK9,unspecified,77
DGAT1,Negative,5
ETS2,Positive,1
PSMC3,unspecified,2
CRHR2,Positive,2
HIF3A,Positive,1
TREM1,Negative,1
SULT2B1,unspecified,3
GRIA4,Positive,10
AKR7A2,unspecified,1
POLA1,Negative,12
NR1H4,Negative,318
FCGRT,Positive,1
ftsI,unspecified,6
GALANIN,unspecified,1
SLC4A7,unspecified,1
deoD,unspecified,1
TUBA1B,Negative,33
CESL1,Negative,6
TOP1,Negative,53
NR1H5,Positive,3
PLA2G2F,Negative,1
GRIK4,Positive,2
CARS2,Positive,1
HIST1H3J,unspecified,1
MEN1,Negative,2094
HDAC3,Negative,163
APAF1,Positive,17
EDN3,unspecified,3
HIST2H2AA4,unspecified,1
NPFFR1,Positive,2
NR0B1,Negative,38
HMGCS2,Positive,1
ATF3,Positive,3
COL5A1,unspecified,1
c-Fms,unspecified,1
serotonin uptake,unspecified,22
LIG1,Negative,4
oxidizer,unspecified,1
fatty acid synthesis,unspecified,2
GJC1,Negative,4
SLC5A4,Negative,2
TNNT2,Positive,10
ALPL,Negative,20
ZNF354A,Positive,1
PCBP1,unspecified,1
Aaar,unspecified,2
IL1RN,unspecified,2
SLC16A2,unspecified,1
GSTM4,unspecified,1
CSF1,Positive,2
INPPL1,Positive,1
SHMT1,unspecified,1
LYN,Negative,133
NEK3,unspecified,58
IGF2-AS,unspecified,1
PRDX,unspecified,1
CD44,unspecified,6
SCN2A,Positive,7
SIRT6,Negative,8
quaternary ammonium salt,unspecified,5
PLA2G7,Negative,15
ESR2,unspecified,890
DDAH1,Positive,3
LYPLA2,unspecified,1
CHKA,Positive,1
SLC22A8,unspecified,27
TMEM131,Positive,1
FEN1,Negative,781
phosphatidylcholine,unspecified,1
NXPE4,Positive,1
ABCB1,Positive,65
IL2,unspecified,3
LENG1,Positive,1
PRKDC,Negative,37
CXCR1,Negative,23
SP3,Positive,1
MAPK12,Negative,177
STK17B,unspecified,71
PDE4C,unspecified,6
LGR6,Positive,1
PSMC6,Negative,2
Hemozoin synthesis,unspecified,1
SNAR-A1,unspecified,1
NUP210,Positive,1
elastin,unspecified,1
CYP2A13,Negative,9
CD3G,Positive,2
PDE4,unspecified,8
HCRTR1,Negative,16
MSMB,unspecified,3
AKR1C21,Negative,8
HEXB,Negative,5
OASL,unspecified,1
ATP6V1B2,unspecified,1
SLCO4A1,Negative,7
CHD4,Negative,2
NDUFA6,Negative,2
RORA,Negative,2
BLVRB,unspecified,3
ZNF20,unspecified,1
AKT,unspecified,9
TUBB2A,Positive,3
CYP1B1,unspecified,7
MYL6,unspecified,2
LRRC4B,Positive,1
TPM1,unspecified,3
SLC22A5,Positive,1
CNOT7,Negative,1
Translocator protein,unspecified,2
tyrosinase,unspecified,1
CACNG4,Negative,2
ZNF213,unspecified,1
ISY1,unspecified,1
EP300,unspecified,21
EFNA1,Positive,1
PALMD,Positive,1
MAPK9,Positive,3
AURKA,unspecified,69
PNMA2,unspecified,1
PARP3,Negative,7
WEE2,Negative,1
Cholecystokinin,unspecified,2
AGTR1A,Negative,12
HPSE,unspecified,7
GMPS,Negative,6
STAT3,Negative,32
NAT14,unspecified,1
CLDN3,Positive,1
KCNQ2,Negative,11
ERG7,unspecified,1
TBC1D10B,Positive,1
PRSS35,Positive,1
MAP3K14,Positive,1
TTC29,Positive,1
CEBPA,unspecified,2
PANX2,Negative,2
HLA-DRB1,unspecified,1
BCL2L13,Positive,1
SUZ12,Negative,1
MAT1A,Negative,2
MAN1B1,unspecified,1
CES2,unspecified,1
RDH10,Positive,2
TBK1,Negative,115
SPDYC,unspecified,1
SULT1B1,Negative,1
BPIFB1,unspecified,1
HDAC3,Positive,2
HCAR3,unspecified,1
STK39,Positive,1
pbp3,unspecified,8
rpsC,unspecified,1
PGD,unspecified,4
PDE6H,unspecified,2
PCYT1B,Positive,1
COX negative,unspecified,1
CDK2,Positive,8
CPB1,Negative,2
BTN3A2,unspecified,1
EPDR1,Positive,1
KDM2A,unspecified,3
VRK2,unspecified,124
SGMS2,Negative,1
SERPINA7,unspecified,6
STK26,unspecified,130
NUSAP1,Positive,1
pbpC,unspecified,3
ALDH1A7,unspecified,1
PRKCG,unspecified,4
SULT1B1,Positive,1
PPP2CA,unspecified,3
ADM,unspecified,14
TUBB3,unspecified,14
HAR1A,unspecified,1
SEPT9,unspecified,1
ATP5S,unspecified,1
DNA gyrase,unspecified,3
DDX39,unspecified,1
ENPEP,Negative,1
TAOK1,Negative,94
AGRP,unspecified,1
FER,unspecified,71
MYLK,Negative,129
KMT2C,Positive,1
WARS,unspecified,1
B2M,unspecified,1
NEK1,unspecified,62
PATL1,Positive,1
CDK1,unspecified,8
MIR630,unspecified,1
PSMB1,Negative,5
CSNK1G1,unspecified,134
CSNK1A1L,unspecified,62
RAC1,Positive,1
KIAA1524,Positive,1
P2Y receptor,unspecified,1
photosynthesis inhibitor,unspecified,1
BRD2,Negative,3
LTF,Negative,3
INHA,unspecified,3
MPG,Negative,7
ATP6V1C2,unspecified,1
MGP,unspecified,1
GSTA4,unspecified,2
EPHB6,Negative,1
HPD,unspecified,1
PAK5,Negative,140
CHRM4,unspecified,856
Glutamate-NMDA-Channel,unspecified,1
PKM2,unspecified,1
TGFB,unspecified,23
LPCAT1,Positive,1
CLOCK,Positive,2
PSEN1,Negative,44
LGALS3,Negative,3
HCMV,unspecified,1
P2RY12,Negative,13
CYP17A1,Positive,2
SLC22A7,Negative,43
IRAK4,unspecified,58
AVPR1B,unspecified,10
TOX4,unspecified,1
GABA A Alpha6Beta3Gamma2,unspecified,8
IMPDH1,unspecified,2
SLC2A2,unspecified,3
FPGS,unspecified,1
TESK1,Negative,1
HSD17B2,Negative,30
P4HA1,unspecified,3
ABCD3,Positive,1
TUBB5,unspecified,1
RUNX3,unspecified,1
RT,unspecified,1
CHEK1,Positive,1
CXCR4,Negative,8
GNRHR,Negative,11
AADAC,Negative,3
TRAF2 and NCK interacting kinase,unspecified,13
KDM4B,Negative,2
ME1,Positive,3
ARHGEF12,Positive,1
MRPL18,unspecified,1
CCNA2,Negative,149
SYNJ2BP,unspecified,1
PTH,unspecified,1
SLCO4C1,Negative,6
SRMS,Negative,20
PGA3,unspecified,1
PRL3B1,unspecified,1
TRPM4,Negative,9
CYP2B6,Negative,127
DYNLL2,unspecified,1
SYNDIG1,unspecified,1
BHMT,unspecified,6
SLC21A4,Negative,32
IL17A,unspecified,1
KCNK16,Negative,2
PAPSS2,unspecified,1
NPR1,unspecified,4
PRKAB1,unspecified,1
URAT1,unspecified,1
MRAS,unspecified,1
HCN3,Negative,2
TOP1,Positive,13
ZPR1,unspecified,1
MAPK13,unspecified,62
SULT2A1,unspecified,13
CASP4,unspecified,2
CACNG5,unspecified,3
PTGER3,Negative,13
ABCC2,unspecified,44
EIF4E,unspecified,4
PDPN,unspecified,1
OXSR1,Negative,2
LTV1,Positive,1
opioid,unspecified,6
TACR3,Negative,6
QPCT,Negative,11
MARK4,unspecified,66
ZNF34,unspecified,1
NRIP1,Positive,1
MT1,Negative,1
USP8,Negative,1
ROCK2,unspecified,59
ANO4,Positive,1
Sodium/hydrogen exchanger,unspecified,1
STOML2,unspecified,1
TUBA3E,unspecified,14
RARB,unspecified,18
S1PR5,Positive,7
TXNIP,unspecified,1
CIDECP,unspecified,1
MMP,unspecified,10
CYP51A1,unspecified,4
HIPK3,unspecified,58
RMI2,unspecified,1
dihydropteroate synthase,unspecified,18
CTNS,unspecified,1
KMT2A,Negative,2524
DGCR8,Positive,1
PUS7L,Positive,1
PARP15,unspecified,2
CCR,unspecified,1
WWOX,Positive,1
TXK,Negative,104
MMP13,Negative,29
SPRR3,unspecified,1
MMP1,Negative,858
S1PR1,Positive,14
ENPP2,Negative,35
RPS6,Positive,1
HAMP,unspecified,3
CACNA2D1,unspecified,27
UTP11,unspecified,1
DNM1L,Negative,1
FAM13A,unspecified,1
ADH7,Negative,4
CSRNP3,Positive,1
GABRG3,Negative,136
RND3,Positive,1
BMP6,Negative,1
NKX2-1,unspecified,2
AURKC,unspecified,73
BRF1,Positive,1
RHOA,Negative,2
PGF,unspecified,1
SLC25A20,Positive,1
CSTF1,unspecified,1
NRAS,unspecified,1
folP2,Negative,1
IL1B,Negative,5
COTL1,Positive,1
P2RX4,Positive,1
NEU2,unspecified,2
SEPT2,unspecified,1
Amino Acids and Derivatives,unspecified,17
EGR1,Positive,1
ESRRA,Positive,14
TAS2R31,Negative,1
ALDH,unspecified,2
TFAP2B,unspecified,1
KLC1,unspecified,1
pac,unspecified,1
SAP18,unspecified,1
THRB,unspecified,19
RNF10,unspecified,1
SLC45A3,Positive,1
DPP9,Negative,7
TARDBP,Negative,1806
NDUFB8,Negative,2
TOP2A,Negative,102
ADCYAP1R1,Negative,1
NDUFAF1,Negative,2
RCOR1,Negative,1
plants respiratory kinase,unspecified,1
F2R,Negative,3
DNMBP,Positive,1
ATP6V1E1,unspecified,1
SFN,Negative,1
ABCC4,Positive,1
SLC36A1,Negative,38
PKM,Positive,303
MMP7,Negative,22
AGTR1B|AGTR1A,Negative,4
BAZ2B,unspecified,12
ONECUT2,unspecified,1
Ferroptosis,unspecified,1
INS,Negative,1
EDNRB,unspecified,12
APH1A,Positive,5
TUBB8,Negative,36
CD28,unspecified,1
DLC1,unspecified,1
AMOTL2,unspecified,1
IKBKB,unspecified,69
thiourea,unspecified,3
MBD2,Negative,2
Hexokinase,unspecified,1
IDO1,Negative,240
BACE2,Negative,3
TNK1,unspecified,66
TRAF3IP2,Positive,1
PRKAA1,unspecified,117
ARHGAP36,unspecified,1
ADH1C,unspecified,8
GABRR1,Negative,9
QSER1,Positive,1
CLEC4C,unspecified,1
Glutamate-NMDA-MK801,unspecified,31
KCND3,Negative,12
HIBCH,unspecified,2
NCEH1,Negative,3
CYP7A1,unspecified,2
DNAJC5B,Positive,1
CDH5,unspecified,1
AMPK,unspecified,6
EPHA7,unspecified,71
GABA A Alpha4Beta3Gamma2,unspecified,1
POLA2,unspecified,1
ADC,unspecified,1
ZNF576,unspecified,1
GABRA3,Negative,23
DRD5,unspecified,95
ENTPD5,Positive,1
CHD4,Positive,1
STUB1,unspecified,5
CDNF,unspecified,1
BIRC7,Negative,1
LIMK1,Negative,104
sedative,unspecified,1
MAP2K7,unspecified,59
DGAT1,unspecified,1
HIF1AN,Negative,8
NLK,Negative,94
FGF22,Negative,19
CABLES2,unspecified,1
SMR3A,unspecified,1
TNFRSF6B,unspecified,1
EIF4EBP1,Negative,2
SOX9,Positive,1
NR5A1,unspecified,5
RGCC,unspecified,1
RPS6KA4,unspecified,66
GIPR,Negative,2
MTCP1,Positive,1
THPO,Negative,203
MARK2,Negative,110
MYOG,unspecified,1
CAMK2A,unspecified,139
INS1,unspecified,3
DNMT3A,Positive,1
LRP8,unspecified,1
ANGPT2,unspecified,2
BRS3,Positive,2
phenol - potential estrogen mimic,unspecified,3
NECTIN2,unspecified,1
POLK,Negative,787
HTR1F,Positive,27
CASP3,Positive,17
mecA,Negative,4
BET bromodomain,unspecified,1
GPD1,unspecified,3
antiseptic,unspecified,1
NNMT,Negative,1
MT1G,unspecified,2
STK4,Negative,107
RIPPLY2,Positive,1
SSTR2,Positive,5
MAT2A,unspecified,1
JAK3,Negative,129
NOSTRIN,Positive,1
MC2R,Positive,8
TRIM39,Positive,1
SLC10A1,Negative,25
NECAP2,Positive,1
GRPEL2,Positive,1
RARG,unspecified,17
gor,unspecified,1
DHCR7,unspecified,3
CAMK2D,Negative,135
S1PR3,Negative,10
SUCNR1,Positive,4
KLHL14,unspecified,1
SLCO2A1,Negative,10
insect juvenile hormone growth regulator,unspecified,1
CEBPD,Positive,1
ADORA,unspecified,12
JUN,unspecified,17
PLIN2,unspecified,1
CISD3,Positive,1
CDAN1,Positive,1
CTNS,Positive,1
NPFFR2,Negative,1
HSD11B2,Negative,20
ABCC2,Positive,7
GUCY1B3,Positive,8
antiobesic,unspecified,1
PRKD1,Positive,1
RAB3A,Positive,2
FNTB,unspecified,3
GluCl Channel,unspecified,1
BRWD3,Positive,1
NOTUM,Negative,2
GABA A Alpha1Beta1Gamma2,unspecified,7
GALK1,Negative,14
ASIC2,Negative,3
VGF,unspecified,1
RXRB,Negative,5
MTOR,Negative,327
IGLC1,unspecified,1
TSR1,Positive,1
CHL1,Positive,1
RHEB,unspecified,2
CYP11B2,Negative,40
CA12,unspecified,35
SRPK3,unspecified,58
ICK,Negative,1
ANO1,unspecified,1
TAF7,unspecified,1
FGF21,Positive,1
KDM7A,Negative,3
NR1H4,unspecified,12
SPTLC3,Negative,1
PIK3C2B,Negative,11
FGFR1,Negative,159
NNT,Positive,1
ERAP2,Negative,8
CAMK1G,Negative,1
PSMB5,unspecified,2
CSAD,Positive,1
AMD1,unspecified,3
OR1D2,Positive,1
FOL1,unspecified,2
PIN1,unspecified,1
KCNN4,Positive,4
Histamine N-methyltransferase,unspecified,1
DPEP1,unspecified,3
CCL14,unspecified,1
CSE1L,unspecified,3
STK36,unspecified,67
OPLAH,Positive,1
SERPINA3K,unspecified,1
PTGER3,Positive,13
P2RY6,Negative,6
RASGRP3,Positive,2
CDC42EP3,Positive,1
PRRG4,Positive,1
CSF1,unspecified,9
thymidylate synthase,unspecified,3
SF3B4,unspecified,1
PIP5K1A,unspecified,62
CTSG,Negative,755
CHRNA7,unspecified,74
GRIA,unspecified,1
TS,unspecified,7
PIK3CB,unspecified,59
ALDH2,unspecified,12
TRPM6,Negative,2
ENTPD2,Negative,3
PRR15,Positive,1
AVPR1B,Negative,6
CHRNB4,unspecified,45
S100A12,unspecified,3
IL6,Negative,4
SLCO1B3,Positive,7
ASS1,unspecified,2
ANKRD35,Positive,1
GRIN1,Positive,12
RFTN1,unspecified,1
TTLL7,Positive,1
HNMT,Negative,2
DAO,Negative,62
PAOX,unspecified,2
F2RL3,unspecified,1
OAZ1,unspecified,1
hydrogenase,unspecified,1
OXSM,Positive,1
PTH1R,unspecified,10
HYAL2,Positive,1
VIM,unspecified,4
autophagy,unspecified,10
RARA,Negative,12
NOX4,Negative,1
POU5F1,Positive,2
CCR4,Positive,3
COL4A5,Positive,1
PTPN1,Negative,136
HDAC6,unspecified,4
ASAP2,unspecified,1
TPH1,Negative,5
GRIN3A,Negative,57
RAF1,unspecified,72
KCNC4,Negative,10
RXFP2,Positive,11
GABRA4,Positive,78
APAF1,Negative,31
plant hormone,unspecified,1
SETDB1,Negative,1
ARFGAP1,Negative,2
TRIM24,unspecified,2
phytoestrogen,unspecified,2
IL6ST,Negative,5
SLCO1A4,Negative,4
thymidylate synthase inhibitor,unspecified,1
RNASE3,unspecified,1
SDHB,unspecified,1
CYP17A1,unspecified,6
CAMK4,Negative,111
EZH1,Negative,1
CHRNA3,unspecified,33
NCSTN,unspecified,12
PurinergicP2X2/3,unspecified,2
NDUFA7,Negative,2
TLK1,unspecified,66
NSDHL,unspecified,1
TUBA4A,Negative,33
FPR3,Positive,2
Elongase,unspecified,1
Wnt/beta-catein,unspecified,3
GAS8-AS1,unspecified,1
ACSS2,Negative,1
UL30,unspecified,2
CRYZ,Negative,3
TARDBP,unspecified,1
CATSPER4,Positive,3
SLC1A3,Negative,4
TRPC4,unspecified,21
PAM,unspecified,4
ATP5A1,unspecified,3
"Cholinergic, Nicotinic Alpha1Beta2",unspecified,11
GRM1,Negative,33
UL30,Negative,4
GABRA1,unspecified,249
CACNA1F,unspecified,6
RPAIN,Positive,1
MITF,Negative,46
AK3,Positive,1
MORC4,Positive,1
MAN2A1,unspecified,2
draA,unspecified,1
ASIC5,unspecified,1
ELANE,unspecified,21
UGT2B10,unspecified,33
TSSK1B,Negative,112
CMKLR1,unspecified,1
PRKD3,Positive,1
PPARGC1B,Positive,1
5-HT4d,unspecified,1
KIF5B,Negative,8
SLC38A2,unspecified,1
TSC22D3,unspecified,2
FAAH,Negative,161
PDCL2,Positive,1
IMPDH2,Negative,25
VB,unspecified,17
MAST1,unspecified,58
GCOM1,unspecified,1
COL3A1,unspecified,1
SLCO2B1,Positive,2
OASL,Positive,1
CDC42BPB,unspecified,62
ADORA1,unspecified,997
ARHGAP18,unspecified,1
ACPP,Negative,1
WEE2,unspecified,58
GPR32,Positive,1
"Glycine, strychnine",unspecified,3
DQX1,Positive,1
GABRA1,Positive,144
HNF4A,unspecified,6
CDK11A,unspecified,62
TRDMT1,unspecified,1
FASN,unspecified,3
FPPS,unspecified,2
GJA5,Negative,4
MT-ND2,Negative,1
FPR1,Positive,8
IL12A,Negative,5
EED,Negative,1
HTR1D,Positive,41
GRIN2D,unspecified,80
CFAP53,unspecified,1
RPS6KC1,unspecified,1
ataractive,unspecified,1
TLR7,unspecified,6
ENTPD8,Negative,1
CBR1,Negative,6
TOP2B,Negative,17
BDKRB2,Positive,1
BMPR2,unspecified,62
histamine N-methyltransferase (HNMT),unspecified,1
MAG,unspecified,1
AOX1,Positive,1
CACNA1D,Negative,37
CYP2C9,unspecified,10
HK3,Positive,1
PPP2CA,Negative,2
IKBKB,Negative,183
FAM172A,Positive,1
DAPK1,unspecified,77
SLC25A5,unspecified,1
immunologic factors,unspecified,5
GPRC6A,Positive,7
AAMP,unspecified,1
SCN10A,Positive,1
c-Kit,unspecified,8
IRAK4,Negative,116
PSMA7,Negative,2
CATSPER1,Negative,2
VNN1,unspecified,1
LITAF,unspecified,1
MDH2,Negative,12
FPGS,Negative,1
CYP2B2,unspecified,1
RHEB,Negative,2
NPR3,unspecified,1
KDM5A,Negative,6
Sodium Channel,unspecified,9
TAS1R2,Positive,5
GSTK1,unspecified,2
KCNN4,unspecified,1
TXK,unspecified,66
TIMM17A,unspecified,1
FTL,unspecified,3
NR3C2,Positive,19
5-HT5B,unspecified,16
IGLV3-25,unspecified,1
NUMA1,unspecified,1
AGAP4,unspecified,1
AKR1B1,Positive,5
GRAMD2B,unspecified,2
GAD1,Negative,1
ARFIP2,Positive,1
MTHFD2,Positive,1
pbp1b,unspecified,6
DFFA,unspecified,1
MOGAT1,Positive,1
SLC46A1,unspecified,4
TNNT3,Positive,1
VKORC1L1,unspecified,1
HCRTR2,Negative,11
FTL,Negative,4
LIMK1,unspecified,71
PRMT3,Negative,1
ETFA,unspecified,2
HSP90,unspecified,1
CRH,unspecified,1
CDC42BPA,Negative,106
PLA2G5,Negative,4
AKP3,Positive,1
BMPR1B,unspecified,58
"Purinergic, P2X3",unspecified,2
CACNG1,unspecified,6
insulin normalization,unspecified,1
Cystic fibrosis transmembrane conductance reg,unspecified,1
NCKIPSD,Positive,1
HTR1F,Negative,8
ESRRA,unspecified,14
GRIP1,Positive,1
HSD11B1,unspecified,17
ADRA2A,Negative,82
CSNK1G2,unspecified,129
CCR4,Negative,5
CHRNA1,Positive,6
HSD3B,unspecified,1
UQCRB,unspecified,1
MDM2,Negative,13
GABRA2,Positive,68
PPARA,unspecified,84
KIT,Negative,162
NIPSNAP2,unspecified,1
GABRD,Negative,138
JAK3,unspecified,64
CYP4A10,Positive,1
KCNH8,Negative,8
CCL3,unspecified,1
HEXA,unspecified,4
EPHA8,Negative,94
MFSD3,unspecified,1
AKR1B10,unspecified,4
OCLN,unspecified,1
APH1B,Negative,42
MKNK2,unspecified,71
KCNB1,Positive,1
TNS3,unspecified,1
CUL4A,Negative,2
GSK3B,Positive,6
ADCY10,Negative,1
,Negative,55
PLA2G1B,Negative,47
ADRA1D,unspecified,821
ZFP235,Positive,1
ITGA3,Positive,1
CD209,Negative,1
EIF2AK3,Positive,2
SMAP2,Positive,1
ND4,Negative,1
PDE8A,Negative,13
RPS6KA1,Positive,1
FXN,Positive,1
IL1R1,Negative,2
SLC23A1,unspecified,1
SH3GL2,unspecified,1
WNK4,Negative,1
CCR3,unspecified,1
CACNG8,unspecified,3
trpS,unspecified,1
VEGFR,unspecified,20
ALDOC,unspecified,1
GPER1,Positive,9
SLC47A1,Positive,1
TNFRSF21,Positive,1
KCNH1,Negative,17
thyroid alpha,unspecified,1
GABRB2,Negative,138
CHRNA,unspecified,3
LPIN2,Positive,1
GSTT2,unspecified,1
HBB,unspecified,113
SLC25A22,Positive,1
TINAGL1,Positive,1
C3AR1,Positive,1
lipid transport,unspecified,2
PRODH2,Positive,1
enzyme inhibitor,unspecified,1
SLC10A2,Negative,8
UCHL1,Negative,4
serotonin,unspecified,8
PXK,unspecified,2
ACADL,unspecified,3
TLK1,Negative,3
FOLR3,unspecified,1
PTGIS,unspecified,2
ALOX5AP,Negative,10
