target,mode,count
TTC7B,Positive,1
TRIM27,Positive,1
AKR1B10,Negative,2
Pro-opiomelanocortin,unspecified,1
CBX1,Negative,267
C16ORF91,unspecified,1
ACVR1C,unspecified,1
CYP3A5,Negative,11
ADRA2C,unspecified,389
CAT,unspecified,1
KLRC1,Positive,1
EIF2AK2,unspecified,13
TRPV4,unspecified,1
PMP22,unspecified,292
MAP4K5,unspecified,15
NDP,Positive,1
POLG,Positive,1
fibrate,unspecified,1
SNX8,Positive,1
HES1,Positive,1
PGA5,Negative,1
GSTA4,Negative,1
PRDX1,unspecified,1
ALDH2,Negative,5
LMNA,unspecified,361
ADORA,unspecified,9
SLC28A2,Negative,2
MYO5B,Positive,1
STAT6,Negative,5
PKN1,Negative,1
METRNL,unspecified,1
NCOR2,Negative,3
GRIA3,Positive,1
CACNB3,Negative,4
ADCY1,Positive,1
antibiotic cephalosporin,unspecified,10
POLH,Negative,27
S1PR1,unspecified,1
NPR1,unspecified,1
CDK19,Negative,1
DIRAS2,Positive,1
SZRD1,unspecified,1
FUT1,Positive,1
WAS,Positive,1
ADK,Positive,1
EPHB1,Negative,1
IKBKB,unspecified,16
P4H,unspecified,1
DRD4,Positive,9
CYP3A5,unspecified,2
SLC29A4,Negative,6
ampC,unspecified,1
ACTA2,unspecified,1
SLC6A11,Negative,3
LRRC74A,unspecified,1
MTNR1A,Negative,2
DHCR7,unspecified,1
ARHGAP18,unspecified,1
SHH,unspecified,1
ASB10,Positive,1
PDE4,unspecified,2
TP53,unspecified,3
PDGFRA,unspecified,14
BLVRB,unspecified,1
APP,Positive,3
PTGES,Positive,1
MMP7,Negative,2
PLA2G,unspecified,1
MAPK1,unspecified,19
VPS37B,unspecified,1
AKR1B1,Negative,371
ACVR1,unspecified,13
LRRC4B,Positive,1
CLCN2,unspecified,1
SI,unspecified,1
INSIG2,Positive,1
DHRS9,unspecified,1
FBP2,Positive,1
GJB2,Positive,1
CRABP2,unspecified,3
CDK16,unspecified,15
CAD,unspecified,1
UGT1A10,Negative,4
KRTAP3-2,Positive,1
TEK,Negative,5
FOXJ1,unspecified,1
MERTK,unspecified,13
MAPRE2,unspecified,1
CHRNB2,Positive,5
ftsI,Negative,1
ebgA,unspecified,1
ARMC10,Positive,1
PI4KB,unspecified,13
IKv1.1,unspecified,1
RPS15,unspecified,1
CACNG5,unspecified,3
ARRB2,unspecified,1
PLK2,Negative,1
ADRA1A,unspecified,396
NCOA2,Positive,3
CCPG1,unspecified,1
PDE4A,Negative,14
MMP1,unspecified,1
TMEM35B,unspecified,1
IGSF9,unspecified,1
NPFFR1,Positive,1
ABCC5,unspecified,2
detergent,unspecified,1
SUN2,unspecified,1
JUND,Positive,1
MED12L,unspecified,1
NT5E,unspecified,1
RPS6KA3,Negative,1
APOBEC3F,Negative,8
PRSS35,Positive,1
METAP2,unspecified,1
DDR2,Negative,5
PSMB11,Negative,2
"adrenergic Beta1,2",unspecified,2
HAMP,Negative,1
metabotropic glutamate 2/3,unspecified,1
ND1,Negative,1
SYK,unspecified,15
XBP1,unspecified,1
JUNB,unspecified,1
ELOVL6,Positive,1
KRT10,Negative,1
CA5B,Negative,26
PDE1C,Negative,4
CA4,Negative,29
sterol synthesis,unspecified,21
COIL,Positive,1
OR5K1,Negative,1
GUCY1A2,unspecified,1
PTK2,Negative,3
PAK1,unspecified,15
DNAJA2,Positive,1
HRH4,unspecified,18
BRAF,unspecified,16
KCNA7,Negative,6
RPS6KA1,Positive,1
ULK1,unspecified,14
PRKAG3,Positive,2
lipid synthesis,unspecified,4
ATP1A1,unspecified,6
UGT1A3,unspecified,27
ABCB4,unspecified,2
Bacterial target,unspecified,3
MBNL1,Negative,56
SLC25A12,Positive,1
GLRA2,Negative,1
NFKB2,unspecified,6
HTR3E,unspecified,6
CRIM1,unspecified,1
TARDBP,Negative,88
GAA,Negative,44
SIN3A,unspecified,1
PCTAIRE protein kinase 1,unspecified,4
KCNJ6,Positive,2
PPARD,Positive,201
DPYS,Positive,1
TAS1R2,Positive,1
NDUFA5,Negative,2
TMEM208,unspecified,1
FTH1,Negative,1
ADR,unspecified,65
TAF7,unspecified,1
CHL1,Positive,1
PSMB9,Negative,2
BIRC3,unspecified,1
"GABA, Chloride, TBOB",unspecified,2
HER2,unspecified,3
INPP5A,unspecified,1
NQO1,Negative,1
CYTH2,Negative,1
HNF4A,unspecified,3
CYP11A1,unspecified,2
MAPK6,unspecified,15
ARFIP2,Positive,1
RNASE3,unspecified,1
AKR1C14,unspecified,2
TSPO,Negative,5
MAP2K2,unspecified,17
ChE,unspecified,7
TCF7L2,Negative,1
PRKAA2,Negative,1
FAM181A,Positive,1
progestin,unspecified,1
CLCN1,Negative,1
PAK1IP1,Positive,1
ASIC,unspecified,1
SLC38A4,Positive,1
MAPK1,Negative,448
CPT1A,unspecified,2
UV absorber,unspecified,1
serine protease,unspecified,2
GPT2,Positive,1
mrdA,Negative,2
SVAT,unspecified,1
MT-ND6,Negative,1
JMJD6,Positive,1
TTLL5,Positive,1
BMP4,unspecified,1
TUBB2B,Negative,8
UQCRH,unspecified,1
ACHE,Positive,5
PPAT,Negative,2
VD3 receptor,unspecified,1
DRD3,Negative,26
TTC7A,Positive,1
ADORA1,Positive,6
FAS,Negative,1
Adrenodoxin,unspecified,1
RPS6KB1,Negative,3
BRCA1,Positive,8
PLK4,unspecified,15
BCR/ABL fusion,Negative,1
SLC15A1,unspecified,20
PIP4K2A,unspecified,1
AHCY,Negative,3
EP300,Positive,1
ADORA2A,Negative,8
HTR6,Negative,18
DFNA5,unspecified,1
MGLL,Negative,7
ADRA1D,Negative,26
TMIGD3,unspecified,2
HSF1,Positive,1
HLA-F,unspecified,1
THRB,unspecified,6
KCNK18,Positive,2
Potassium Channel (Ca2+ dependent),unspecified,2
ACSM3,Positive,1
DCLK1,unspecified,13
PEBP1,unspecified,1
SLC6A3,unspecified,398
TH,unspecified,2
ADRA2A,unspecified,395
TNF,unspecified,25
CACNA1H,Negative,6
ONECUT2,unspecified,1
CLK3,unspecified,16
TMCO6,Positive,1
CACNA2D3,Negative,2
"Neurotrophic tyrosine kinase, receptor, type ",unspecified,1
SLC46A1,Negative,5
PTPRC,Negative,368
PRKDC,Negative,3
PHKG1,unspecified,15
ERBB2,unspecified,16
COL3A1,unspecified,1
POR,Positive,1
KDM4D,Negative,1
NR2F1,unspecified,2
"Cholinergic, Nicotinic Alpha1Beta2",unspecified,4
THPO,Negative,54
PXYLP1,Positive,1
SCN5A,Negative,62
ESR1,Positive,88
ANO4,Positive,1
GEMIN6,unspecified,1
TMPRSS2,unspecified,2
NPC1,Positive,33
LRP5L,unspecified,1
NDUFB5,Negative,2
VGF,unspecified,1
CSK,unspecified,15
DNAJC16,Positive,1
STK17A,unspecified,16
CEBPA,Positive,1
CPT1B,Negative,2
PLIN2,Positive,1
CHRFAM7A,unspecified,1
MERTK,Positive,1
F7,unspecified,1
ORM1,unspecified,3
NEK4,unspecified,13
ALPPL2,unspecified,1
OXTR,Negative,2
"Carbonic Anhydrase Isozymes, CA II",unspecified,2
CGN,unspecified,1
FAM32A,unspecified,1
SLC5A7,Negative,5
MELK,unspecified,13
CA11,Positive,1
TSHB,Positive,1
MC4R,unspecified,368
LAMA4,Positive,1
RORB,Positive,1
ADI1,unspecified,2
PCYT1A,unspecified,1
SH3PXD2A,unspecified,1
RCC2,Positive,1
pbpC,unspecified,2
RGS4,Negative,96
PSMC4,unspecified,2
GJB6,Positive,1
SSTR5,unspecified,2
ABL2,unspecified,15
PRKCA,unspecified,6
ITGA11,unspecified,1
WRN,Negative,5
DNAJA4,unspecified,2
EGLN1,unspecified,1
ABCC9,Positive,2
NCOA3,unspecified,1
SUPT3H,Positive,1
NFKBIB,unspecified,1
SCNN1G,unspecified,1
MYH10,unspecified,1
JMJD1C,Positive,1
CHRM3,unspecified,390
CDKN1B,unspecified,1
HES1,unspecified,1
HSD11B2,unspecified,2
KDM6A,Negative,1
PKMYT1,unspecified,15
NDUFA2,Negative,2
DAPK2,unspecified,15
CYP39A1,Positive,1
F3,Negative,1
SLC7A7,Positive,1
MYO5A,Positive,1
5-HT2,unspecified,24
GRK6,unspecified,1
TRPM6,unspecified,13
KCNMA1,unspecified,5
GABRA6,Negative,9
ERBB3,unspecified,13
SERPINA3K,unspecified,1
EPHA5,unspecified,15
CAPN7,Positive,1
CNKSR1,Positive,1
NLE1,Positive,1
SYT12,Positive,1
CHRM5,unspecified,384
microtubule,unspecified,10
DMKN,Positive,1
FXR,unspecified,1
SCNN1A,unspecified,2
USP10,Positive,1
ST3GAL5,Positive,1
ERP29,unspecified,1
ROS1,unspecified,13
TLK1,unspecified,13
SLCO2B1,Positive,2
CHD4,Positive,1
EDNRB,Negative,3
HSP90AA1,Negative,16
SLC5A1,Negative,1
CHRM1,unspecified,394
HSP90AA1,unspecified,1
SBK1,unspecified,13
"Carbonic Anhydrase Isozymes, CA I",unspecified,2
FCAR,Negative,1
SCN10A,unspecified,11
SLCO1A2,unspecified,5
DEFB103B,unspecified,1
RPS27P29,unspecified,1
TNFAIP2,Positive,1
KCNK9,unspecified,2
TINAGL1,Positive,1
GRIK2,Negative,1
GDF15,Positive,4
MEK,unspecified,1
PARK7,unspecified,2
PDE3A,Negative,9
TRPV2,Positive,3
MAP3K5,Negative,1
FAS,Positive,1
NRIP1,unspecified,1
AFAP1,unspecified,1
MYLK2,unspecified,15
NREP,Positive,1
C2ORF42,unspecified,1
NGDN,unspecified,1
NFKB2,Negative,7
PLK2,unspecified,14
RARB,Positive,8
CYP21A2,Positive,1
TUBA3D,Negative,8
pbp2a,Negative,1
DOPEY2,Positive,1
CD22,unspecified,1
FCAR,unspecified,1
TUBB4A,Negative,8
GABA A Benzodiazepine omega1,unspecified,1
RELB,Positive,1
WDR73,Positive,1
STAM,Positive,1
CACNG6,Negative,2
RANGAP1,Negative,1
PIK3CA,unspecified,14
CHRNE,Negative,1
PAK7,unspecified,4
AGPS,Positive,1
CHRNA4,unspecified,14
ELL2,unspecified,1
ITGA2,unspecified,1
B lymphoid tyrosine kinase,unspecified,1
MT1L,unspecified,1
ARPP21,Positive,1
HPGDS,unspecified,2
GABA A Alpha5m9Beta2Gamma2,unspecified,1
CHRNA4,Positive,5
CHRNA3,unspecified,8
SLC22A4,unspecified,1
GABRB2,unspecified,13
REN,Negative,4
ROCK1,unspecified,14
PRDM8,Positive,1
CSNK1G3,unspecified,15
HIPK3,unspecified,13
OPRD1,Positive,6
CDKN1A,unspecified,2
GABBR,unspecified,1
GRIK,unspecified,1
ATR,Negative,1
GJB3,unspecified,1
ORAOV1,Positive,1
SLC19A1,Negative,3
VMAT2,unspecified,1
IL2,unspecified,1
POFUT1,Positive,1
SULT1B1,unspecified,4
RIOK2,unspecified,15
JAK3,unspecified,13
DICER1,Positive,1
ADRA1D,unspecified,380
MLPH,unspecified,1
methyl isothiocyanate source,unspecified,1
INS,unspecified,2
CASP7,Negative,15
DNMT3L,Negative,1
vasodilator,unspecified,1
BRAP,Positive,1
SCCPDH,Positive,1
CSNK1D,Negative,1
LYRM1,Positive,1
XYLT2,unspecified,1
BMPR2,unspecified,13
AARS,unspecified,1
SCN3A,unspecified,17
AK3,Positive,1
FGG,unspecified,1
SUMO1,Negative,3
RAET1L,unspecified,1
TUBB2B,unspecified,5
KCND3,unspecified,2
SLCO1B1,Positive,6
DNMT1,Negative,6
ASGR1,Positive,1
thymidylate synthase,unspecified,1
NOP16,Positive,1
ST6GALNAC3,Positive,1
TNNI1,Positive,1
TSSK3,Negative,1
WASL,Positive,1
SI,Negative,4
GABRG2,Negative,10
KCNQ4,Negative,1
RAB40A,unspecified,1
TUBA3E,Positive,1
IRS1,Positive,1
TXK,unspecified,13
CA6,Negative,26
IL17A,Positive,1
TRIB3,Positive,1
EPHA2,unspecified,15
mitochondria,unspecified,5
katG,Negative,1
CNRIP1,Positive,1
DDX24,Positive,1
proton pump inhibitor,unspecified,1
HTR5B,Negative,5
CLN8,Positive,1
TLR2,Negative,1
PNLIPRP2,Positive,1
Tyrosine-protein kinase Abl,unspecified,1
CPT1A,Positive,1
QSER1,Positive,1
RAPGEF3,Positive,17
DNA synthesis inhibitor,unspecified,2
RUNX3,unspecified,1
KLF10,unspecified,1
KCNJ3,Positive,2
CYP19A1,Positive,1
ZNF34,unspecified,1
MMP9,unspecified,5
SIK2,unspecified,13
KCNK6,Negative,1
PRKAA1,unspecified,35
PBK,unspecified,5
adrenergic Alpha2D,unspecified,3
c-Kit,unspecified,3
ZFP746,Positive,1
HDAC1,Negative,20
HOMER2,unspecified,1
PNLIPRP2,Negative,1
SPTBN1,unspecified,1
CACNA1B,Negative,3
NFKBIA,Positive,1
CASP6,Negative,1
CBR1,Negative,2
GRM7,Positive,1
DOT1L,Positive,1
LAMB3,Positive,1
PDE6C,Negative,2
RNF165,Positive,1
PPRC1,Positive,1
PRKACA,Negative,2
GPBAR1,unspecified,2
GPR35,Negative,5
SLC1A4,Positive,1
GI,unspecified,1
CYSLTR1,Negative,3
NEK11,unspecified,13
GBA2,Negative,2
HDAC9,unspecified,1
NR5A1,unspecified,2
Nitrogen oxide synthase - neuronal,unspecified,2
FABP1,Negative,1
TTLL7,Positive,1
CYP4F11,unspecified,1
POMC,Negative,1
PAH,Positive,2
AFF4,Positive,1
PDE6D,Negative,2
50S ribosomal subunit,unspecified,5
IFNG,unspecified,2
TSEN54,Positive,1
KCNK13,Negative,1
FAM151A,Positive,1
MAP2K4,Negative,1
dopamine uptake,unspecified,7
CLCN2,Positive,2
beta-gal,unspecified,1
PIK3CA,Negative,5
SCNN1B,unspecified,1
SLC18A2,unspecified,6
NIMA (never in mitosis gene a)-related kinase,unspecified,4
ALPI,Negative,3
TUBB6,Positive,1
CACYBP,unspecified,1
protease,unspecified,2
OPRM1,Negative,6
THRB,Negative,121
KTI12,Positive,1
GRIA3,unspecified,5
LTA4H,Negative,3
SIGMAR1,Positive,4
AOC3,Negative,2
TERF2,Positive,1
FGR,Negative,4
ADRA2B,unspecified,388
ADCY2,Positive,1
CALCB,unspecified,1
FAS,unspecified,2
GABA A Benzodiazepine omega2,unspecified,1
ADH1C,unspecified,1
BRD4,unspecified,1
PIK3C3,Negative,1
CA5B,Positive,10
DRD1 DRD2 DRD3 HTR2A HTR1A HRH1 ADRA1A ADRA2A,unspecified,1
UBASH3A,Positive,1
CAV1,Positive,1
GRIK4,Negative,1
UGT2B28,unspecified,3
BCL2,unspecified,8
SLCO2B1,Negative,110
DCK,unspecified,1
PTPN11,Negative,1
TACR1,Negative,1
RASA1,unspecified,1
CDK19,unspecified,13
TUBA1B,unspecified,4
ACVR1B,unspecified,13
CALY,unspecified,1
BMPR1A,unspecified,13
PSMC3,unspecified,1
TRDMT1,unspecified,1
EPHA8,unspecified,15
NDUFS8,Negative,2
SLC25A22,Positive,1
ADM,unspecified,3
SYT8,Positive,1
NOS2,Negative,369
REN,unspecified,2
THEM6,unspecified,1
DVL3,Positive,1
JAK1,unspecified,16
SLC16A13,Positive,1
RPL29,unspecified,1
S100B,Negative,1
HDAC10,Negative,18
GABRD,Positive,11
ACTL7B,Positive,1
ACAD11,Positive,1
CHMP1B,unspecified,1
USP1,Negative,191
TNF-alpha,unspecified,3
ADCY2,unspecified,1
PTAFR,unspecified,369
BTN3A2,unspecified,1
ZBTB17,Positive,1
Serine/threonine kinase 6,unspecified,4
CXCL8,Negative,6
Protein cereblon,unspecified,1
WFS1,Positive,1
SCN11A,Negative,28
IMPDH1,Positive,1
PDK1,Positive,1
HDAC5,unspecified,1
CA9,Negative,29
DCBLD1,Positive,1
Folate Analogue,unspecified,1
TOP2A,Negative,7
OGT,Negative,1
SMYD3,Positive,1
SKP1,unspecified,1
B3GNT6,unspecified,1
Sigma-2,unspecified,28
CYP2C9,Positive,11
SCN2A,unspecified,19
IK1,unspecified,1
DYRK3,Negative,1
TRIB2,Positive,1
CACNA1A,Positive,1
SREBF1,Positive,1
ST6GALNAC4,Positive,1
MAP1LC3B,unspecified,2
ZAR1,Positive,1
CHSY1,Positive,1
ALOX15,Negative,87
SLC47A1,unspecified,1
ANO1,Negative,2
ERBB4,unspecified,14
LTF,unspecified,1
ALDH1A1,Negative,263
RGS7,unspecified,1
SLC12A1,Negative,4
MAD2L1BP,unspecified,1
LTB4R,unspecified,1
IDE,Negative,2
CYB5A,Positive,1
SLC25A4,Positive,1
KYAT1,Negative,1
NR2C2AP,Positive,1
HPGDS,Negative,9
ATG2B,Positive,1
BAX,unspecified,4
ASPG,Positive,1
CDK5,unspecified,15
Cholesterol transport,unspecified,1
B3GNT9,Positive,1
VD,unspecified,1
PDE2A,Positive,1
BBS9,Positive,1
KMT5A,Negative,1
GPR35,unspecified,3
ZKSCAN5,unspecified,1
TRIB1,unspecified,1
CBFA2T3,Positive,1
AFP,unspecified,4
TMPRSS15,Negative,1
CREB1,Positive,1
STK39,Positive,1
PLA2G4B,Positive,1
VIPR1,unspecified,368
VRK2,unspecified,15
CACNG3,unspecified,3
TXN1,unspecified,2
HTR3B|HTR3A,Negative,2
ZSWIM5,unspecified,1
ARNT,Positive,6
ANKRD10,Positive,1
SCNN1A,Negative,1
MYLK,Negative,1
LIMK1,unspecified,15
EDNRB,Positive,1
NEU1,Negative,1
POU4F2,Positive,1
DDX28,Positive,1
chelator,unspecified,7
Translocator protein,unspecified,1
SNIP1,unspecified,1
RAAS,unspecified,8
PRPF4B,unspecified,13
PRLR,Positive,1
CRBN,Negative,2
PRKAB1,unspecified,1
KLF10,Positive,2
FNBP4,Positive,1
TUSC1,Positive,1
CEBPB,Positive,1
HTR4,unspecified,10
KCND3,Negative,3
CRAF,Negative,1
LPIN2,Positive,1
RORA,unspecified,1
CASP9,Negative,1
SSTR2,unspecified,1
CXCR2,Negative,6
ESR2,Negative,15
ALDH3A2,Positive,1
KAT5,Negative,1
APAF1,Negative,1
GUCY1B2,Positive,1
ADCY6,unspecified,1
RCBTB1,Positive,1
SPTBN2,Positive,1
CLTA,unspecified,1
APOA2,Positive,1
GLRX,Positive,1
SLC22A12,Negative,3
ESR2,Positive,15
METAP2,Negative,4
PRDX2,unspecified,1
HTR1F,Positive,6
MAPT,unspecified,2
NR3C1,unspecified,371
FOXM1,unspecified,1
SMTNL2,unspecified,1
CYP2E1,Positive,2
ZP2,Positive,1
AR,unspecified,394
POLR1B,Positive,1
TPCN2,Negative,1
SLC25A46,Positive,1
SASS6,Positive,1
ZC3H8,Positive,1
NXT2,unspecified,1
MMP20,unspecified,1
MAP4K5,Negative,1
LOC100911721,Negative,1
SELENOI,Positive,1
SIRT6,unspecified,1
MLANA,Positive,1
AGAP4,unspecified,1
KCNH2,Positive,2
CDK6,Negative,3
AKR1C2,Negative,4
GABA A,unspecified,19
MMP10,unspecified,1
HTR2B,Negative,18
IRK1,unspecified,1
GRIA2,Negative,1
AVPR2,unspecified,6
SLC6A4,unspecified,398
CCK,unspecified,1
BMX,unspecified,15
HDAC,unspecified,5
VKORC1,Negative,5
CLASRP,Positive,1
PPIF,unspecified,1
GABRA6,unspecified,9
antihelmintic,unspecified,1
SCN5A,Positive,1
Glycine,unspecified,1
GRIA2,Positive,1
BMPR1B,unspecified,13
MAPK8IP1,Positive,1
SATB2,unspecified,1
CACNG7,Positive,1
PLG,Negative,3
NPC1L1,Negative,1
DRD2,Negative,57
CYP26A1,Negative,2
FabI,unspecified,1
CSNK2B,Negative,1
ALDH1A1,Positive,1
CD3E,Positive,2
NR1I3,Positive,16
MAMDC2,Positive,1
CYP3A43,Negative,1
FGF21,Positive,1
EPHX2,Negative,7
PSEN1,unspecified,1
PCNX4,unspecified,1
SENP1,Negative,1
sterol 14alpha-demethylase,unspecified,4
ABCG2,Negative,27
HCAR1,Positive,1
MAP3K4,Positive,1
CSF1R,unspecified,13
FAH,Positive,1
lipid,unspecified,1
anticholinergic,unspecified,1
PDIA6,unspecified,1
SQLE,unspecified,1
CYP2D6,Negative,463
HIPK2,Negative,1
microtubule disruptor,unspecified,2
CISD1,unspecified,1
AGTR1,Positive,3
TRAF2,unspecified,1
DHFR,Positive,2
PON1,unspecified,1
FOSL1,Positive,1
"ROR, Calmodulin",unspecified,1
APAF1,unspecified,1
PLAU,Negative,1
SLC15A2,Negative,3
MMACHC,Positive,1
FOSL1,unspecified,1
NRG2,Positive,1
DLG1,Positive,1
TUBB4B,Negative,8
EPHA7,Negative,1
KLHL22,unspecified,1
PTGS2,unspecified,40
CHRM4,Negative,8
TSSK2,Negative,1
ADCY3,Negative,1
SLC10A1,Negative,12
IGF2BP2,Positive,1
CYP2C9,unspecified,3
NOS1,unspecified,368
EPAS1,unspecified,1
QR 2,unspecified,1
SLC2A1,Negative,1
TNFSF11,Negative,2
PRKACB,Negative,1
NDUFA9,Negative,2
ESR1 AR,unspecified,2
COX,unspecified,46
CCR4,Positive,3
LGALS3,Negative,1
MAP3K4,unspecified,15
PEG3,Positive,1
GRIN,unspecified,1
HEXIM1,unspecified,1
TMEM47,Positive,1
sweetener,unspecified,2
MST1R,Negative,1
GUCY2C,Positive,1
KCNMA1,Negative,1
"raf, VEGFR, PDGFR",unspecified,1
CAMK1,unspecified,15
IL6,unspecified,6
KCNA10,Negative,3
WNT5A,Positive,1
VKORC1,unspecified,2
CCNB1,Negative,2
PTGER2,Positive,1
FCGRT,Positive,1
ZNF575,Positive,1
TRPM2,Negative,4
MAPK14,unspecified,16
SERAC1,Positive,1
,unspecified,1
LMHCC_2773,unspecified,1
PDE1C,unspecified,2
PIK3CB,Negative,5
SLC39A7,Positive,1
POLR3G,Positive,1
PATL1,Positive,1
PAICS,unspecified,1
UGT2A1,unspecified,9
THR,unspecified,1
ADC,unspecified,1
KLK,unspecified,1
CCAR1,unspecified,1
PDE4A,unspecified,4
ECHS1,unspecified,1
TLR9,Negative,4
TUBA1C,Negative,8
KDR,Negative,22
ABCC2,Negative,102
TXN,Negative,1
CLDN3,Negative,1
CACNG7,unspecified,3
MT1A,unspecified,1
PDE1A,Negative,4
CYP2S1,Positive,1
PPARA,unspecified,18
SRPK1,Negative,1
MC4R,Negative,1
NCSTN,Negative,6
HRH1,Negative,67
CSNK1D,unspecified,14
HTR1A,Positive,15
FRK,unspecified,15
NTSR1,Positive,1
GUCY1A3,Positive,1
EXOSC2,Positive,1
MTTP,Positive,1
STAT4,unspecified,1
SHBG,Negative,1
UGT1A6,Negative,4
POLR2M,unspecified,1
IMPDH2,Negative,3
"Cholinergic, Nicotinic Alpha7",unspecified,4
AKR1C1,Negative,4
LRFN3,Positive,1
BACE1,Negative,8
INHA,Negative,2
SLC12A2,unspecified,10
THRA,unspecified,7
COQ8A,Positive,1
SLC7A5,Negative,1
SPEN,Positive,1
MMP3,Negative,5
AURKB,Negative,2
RAD23B,Positive,1
DAO,Negative,4
UNKL,unspecified,1
CYP2B6,Negative,56
USP2,Negative,43
DEF8,Positive,1
CCNA1,unspecified,1
PDE6H,unspecified,1
TBX21,unspecified,1
RET,Negative,12
HSPA4,unspecified,1
ADRB2,Negative,32
NBN,Positive,1
SULT1A1,unspecified,7
PUS7L,Positive,1
MSMB,unspecified,1
SLC22A20,Negative,10
BRCA1,Negative,4
reverse transcriptase,unspecified,9
GLRX,Negative,1
RUNX1T1,Positive,1
IFIT1,Positive,1
Anaplastic lymphoma kinase (Ki-1),unspecified,1
CRYAB,unspecified,1
IDH1,Negative,9
IDO1,Negative,23
NDUFB3,Negative,2
FLT3,Negative,5
Glycine receptor,unspecified,1
ICMT,Negative,1
ASB13,unspecified,1
CYP11B1,Negative,5
RTP4,Positive,1
PTX3,unspecified,1
HTR3D,unspecified,6
LOX,unspecified,1
NAA50,Positive,1
CRKL,unspecified,1
rpoB,Negative,1
SLC22A11,unspecified,1
PLD2,unspecified,1
ADPGK,unspecified,1
PSMB6,Negative,2
DHRS9,Negative,2
CYP2U1,Positive,1
LITAF,Positive,1
POLB,unspecified,1
KCNA1,Negative,3
DYRK1A,Negative,6
CACNA1L,unspecified,4
MARK3,unspecified,14
EPHA8,Negative,1
HTR1E,Negative,3
PITPNM1,unspecified,1
TF,unspecified,9
CLP1,Positive,1
UGT2B15,Negative,3
RNF144B,unspecified,1
FAM46C,unspecified,1
PSMC2,Negative,2
CAMP PDE,unspecified,1
CSK,Negative,3
CCL3,unspecified,1
CHRM3,Negative,22
LIAS,Positive,1
MBOAT1,unspecified,1
rplD,unspecified,2
ECI1,Positive,1
TRPA1,Positive,12
CASP1,Positive,1
TUBA3E,unspecified,5
JAK1,Positive,1
Mitochondria [ TSPO ],unspecified,4
UGT1A1,unspecified,43
SP3,Positive,1
CDO1,Positive,1
LPCAT1,Positive,1
LINC02210-CRHR1,Negative,1
HRAS,unspecified,1
EPHA10,Negative,1
IKr,unspecified,5
ALDH9A1,unspecified,1
rplJ,Negative,2
Imidazoline I2,unspecified,1
TTC8,Positive,1
ABCC1,unspecified,6
PANK1,Positive,1
CACNB4,unspecified,4
ND5,Negative,1
SERPINA7,unspecified,2
CLVS2,Positive,1
TAPT1,Positive,1
HNF4A,Negative,3
PTGS1,Negative,386
CTNS,Positive,1
STK32C,unspecified,13
CDC42BPA,Positive,1
TOP1,Negative,4
F2RL1,Negative,2
TGFB1,Positive,1
MMP7,unspecified,1
UGT1A7,Negative,3
KAT6A,Negative,1
IRAK4,unspecified,13
PLA2G1B,Negative,6
VEGFA,Positive,2
KCNH1,unspecified,1
GABRB3,unspecified,12
CAR13,Negative,20
KCNA3,unspecified,1
ATAD2,unspecified,3
ORAI3,Positive,1
SCARF2,unspecified,1
EPHX1,unspecified,4
ADGRE5,unspecified,1
LINC01554,unspecified,1
ND4,Negative,1
ESRRA,unspecified,3
PXN,unspecified,1
KLHL36,Positive,1
BCHE,Positive,6
SOX2,unspecified,1
SLCO1B3,Negative,112
adrenergic Alpha2,unspecified,32
TIE1,unspecified,13
EP300,unspecified,9
TYMS,Negative,10
CDKL1,unspecified,15
GAMT,unspecified,1
EGFR,Positive,3
ABCC6,Negative,4
PTGIR,Negative,1
SIK1,Negative,1
UGT1A7,unspecified,16
CHURC1-FNTB,Negative,2
KCNF1,unspecified,1
ADCY9,unspecified,1
GIT2,Positive,1
CALD1,unspecified,1
CDK18,Positive,1
TAF13,unspecified,1
ATXN2,Negative,139
ADIPOR2,Positive,1
C-C motif 2,unspecified,1
SLC22A9,Negative,1
PTK2,unspecified,16
HD,Positive,1
PEX12,Positive,1
ADRA1D,Positive,17
BCS1L,Positive,1
ADA,unspecified,3
ALOX15B,Negative,99
MAP2,unspecified,2
PDE1B,Negative,4
ADH1A,unspecified,1
CASP3,Negative,3
NCOA1,Positive,6
PRUNE1,Positive,1
PIK3CB,unspecified,14
MOGAT1,Positive,1
ESR2,unspecified,383
ARHGAP5,Positive,1
MARK3,Negative,1
PLD1,Negative,2
P4HB,Negative,1
NISCH,unspecified,6
CCDC58,Positive,1
STAT,unspecified,1
KCNT1,Negative,2
PSMD1,Negative,2
RNA,unspecified,4
CACNA1F,Negative,8
NDUFC1,Negative,2
IL1A,unspecified,1
H6PD,unspecified,1
EPHB1,unspecified,15
SMAD3,unspecified,2
PARP3,Negative,1
PACSIN1,Positive,1
DYNLL2,unspecified,1
HSPH1,unspecified,1
DPEP3,unspecified,1
GABRB3,Positive,13
TAS1R1,unspecified,1
FPGT-TNNI3K,unspecified,13
FGFR4,unspecified,13
KDM3B,Negative,1
CUL4A,Negative,2
Protein-tyrosine kinase 2,unspecified,1
MAP2,Negative,3
MT1B,unspecified,1
SIX3,Positive,1
AQP3,Positive,1
HRH2,Positive,1
VHL,unspecified,1
NISCH,Negative,1
CYSLTR1,unspecified,369
GSTP1,Negative,4
ACADL,Positive,1
Sigma,unspecified,11
RNASE1,unspecified,2
CD9,unspecified,1
CRELD2,unspecified,1
