OASIS_ID,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,DILILIST_ID,DILIRANK2_ID,DRUGMATRIX_ID,FRAUNHOFER_ID,ICE_ID,TGGATES_ID,TOXREFDB_ID,Invivo_ranking,Purchased_Broad_Enamine,Purchased_Broad_Molport,Purchased_Broad_Medchemxpress,Standardized_SMILES_chembl,Standardized_InChI_chembl,Standardized_InChIKey_chembl,ChEMBL_ID,molecule_chembl_id,ABCB1,ABCB11,ABCC2,ADRA1A,ADRA1D,ADRA2B,ADRA2C,AR,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD1,DRD2,DRD3,DRD4,EGFR,ERBB2,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,HTR7,KCNH2,KDR,PGR,PTGS1,PTGS2,SIGMAR1,SLC22A1,SLC22A2,SLC6A2,SLC6A3,SLC6A4
OASIS1244,DTXSID6045169,Metoclopramide,DTXCID4025169,364-62-5,TTWJBBZEZQICBI-UHFFFAOYSA-N,4-Amino-5-chloro-N-[2-(diethylamino)ethyl]-2-methoxybenzamide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,"InChI=1S/C14H22ClN3O2/c1-4-18(5-2)7-6-17-14(19)10-8-11(15)12(16)9-13(10)20-3/h8-9H,4-7,16H2,1-3H3,(H,17,19)
",dilist_525,,,,,,,4.0,Yes,No,Yes,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,"InChI=1S/C14H22ClN3O2/c1-4-18(5-2)7-6-17-14(19)10-8-11(15)12(16)9-13(10)20-3/h8-9H,4-7,16H2,1-3H3,(H,17,19)",TTWJBBZEZQICBI-UHFFFAOYSA-N,CHEMBL86,CHEMBL86,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
OASIS777,DTXSID20165786,Pyridostigmine,DTXCID3088277,155-97-5,RVOLLAQWKVFTGE-UHFFFAOYSA-N,3-[(Dimethylcarbamoyl)oxy]-1-methylpyridin-1-ium,CN(C)C(=O)OC1=C[N+](C)=CC=C1,"InChI=1S/C9H13N2O2/c1-10(2)9(12)13-8-5-4-6-11(3)7-8/h4-7H,1-3H3/q+1
",dilist_615,,,,,,,4.0,No,Yes,No,CN(C)C(=O)Oc1ccc[n+](C)c1,"InChI=1S/C9H13N2O2/c1-10(2)9(12)13-8-5-4-6-11(3)7-8/h4-7H,1-3H3/q+1",RVOLLAQWKVFTGE-UHFFFAOYSA-N,CHEMBL1115,CHEMBL1115,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1778,DTXSID301026482,Pexidartinib,DTXCID701510659,1029044-16-3,JGWRKYUXBBNENE-UHFFFAOYSA-N,,FC(F)(F)C1=NC=C(CNC2=CC=C(CC3=CNC4=C3C=C(Cl)C=N4)C=N2)C=C1,"InChI=1S/C20H15ClF3N5/c21-15-6-16-14(10-28-19(16)29-11-15)5-12-2-4-18(26-7-12)27-9-13-1-3-17(25-8-13)20(22,23)24/h1-4,6-8,10-11H,5,9H2,(H,26,27)(H,28,29)
",,dilirank2_217,,,,,,4.0,No,Yes,Yes,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,"InChI=1S/C20H15ClF3N5/c21-15-6-16-14(10-28-19(16)29-11-15)5-12-2-4-18(26-7-12)27-9-13-1-3-17(25-8-13)20(22,23)24/h1-4,6-8,10-11H,5,9H2,(H,26,27)(H,28,29)",JGWRKYUXBBNENE-UHFFFAOYSA-N,CHEMBL3813873,CHEMBL3813873,,,,0.0,,,,,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,0.0,1.0,0.0,,,,,,0.0,0.0,0.0
OASIS1006,DTXSID4022949,Diphenhydramine,DTXCID802949,58-73-1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,"2-(Diphenylmethoxy)-N,N-dimethylethan-1-amine",CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3
",dilist_644,,,,,,,4.0,No,Yes,Yes,CN(C)CCOC(c1ccccc1)c1ccccc1,"InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3",ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CHEMBL657,CHEMBL657,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS094,DTXSID8020755,Isoniazid,DTXCID20755,54-85-3,QRXWMOHMRWLFEY-UHFFFAOYSA-N,Pyridine-4-carbohydrazide,NNC(=O)C1=CC=NC=C1,"InChI=1S/C6H7N3O/c7-9-6(10)5-1-3-8-4-2-5/h1-4H,7H2,(H,9,10)
",dilist_987,,,,,tggates_89,,2.0,Yes,No,Yes,NNC(=O)c1ccncc1,"InChI=1S/C6H7N3O/c7-9-6(10)5-1-3-8-4-2-5/h1-4H,7H2,(H,9,10)",QRXWMOHMRWLFEY-UHFFFAOYSA-N,CHEMBL64,CHEMBL64,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1736,DTXSID10182563,Rucaparib,DTXCID50105054,283173-50-2,HMABYWSNWIZPAG-UHFFFAOYSA-N,"8-Fluoro-2-{4-[(methylamino)methyl]phenyl}-1,3,4,5-tetrahydro-6H-azepino[5,4,3-cd]indol-6-one",CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,"InChI=1S/C19H18FN3O/c1-21-10-11-2-4-12(5-3-11)18-14-6-7-22-19(24)15-8-13(20)9-16(23-18)17(14)15/h2-5,8-9,21,23H,6-7,10H2,1H3,(H,22,24)
",,dilirank2_171,,,,,,4.0,No,Yes,Yes,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,"InChI=1S/C19H18FN3O/c1-21-10-11-2-4-12(5-3-11)18-14-6-7-22-19(24)15-8-13(20)9-16(23-18)17(14)15/h2-5,8-9,21,23H,6-7,10H2,1H3,(H,22,24)",HMABYWSNWIZPAG-UHFFFAOYSA-N,CHEMBL1173055,CHEMBL1173055,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,
OASIS1391,DTXSID8022371,Testosterone,DTXCID302371,58-22-0,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,17beta-Hydroxyandrost-4-en-3-one,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-17,21H,3-10H2,1-2H3/t14-,15-,16-,17-,18-,19-/m0/s1
",dilist_354,,,,,,,4.0,Yes,No,No,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-17,21H,3-10H2,1-2H3/t14-,15-,16-,17-,18-,19-/m0/s1",MUMGGOZAMZWBJJ-DYKIIFRCSA-N,CHEMBL386630,CHEMBL386630,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1323,DTXSID7023510,Primidone,DTXCID603510,125-33-7,DQMZLTXERSFNPB-UHFFFAOYSA-N,"5-Ethyl-5-phenyl-1,3-diazinane-4,6-dione",CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)
",dilist_417,,,,,,,4.0,Yes,No,Yes,CCC1(c2ccccc2)C(=O)NCNC1=O,"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)",DQMZLTXERSFNPB-UHFFFAOYSA-N,CHEMBL856,CHEMBL856,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1163,DTXSID5048398,Bethanechol,DTXCID0028371,674-38-4,NZUPCNDJBJXXRF-UHFFFAOYSA-O,"2-(Carbamoyloxy)-N,N,N-trimethylpropan-1-aminium",CC(C[N+](C)(C)C)OC(N)=O,"InChI=1/C7H16N2O2/c1-6(11-7(8)10)5-9(2,3)4/h6H,5H2,1-4H3,(H-,8,10)/p+1
",dilist_200,,,,,,,4.0,Yes,No,No,CC(C[N+](C)(C)C)OC(N)=O,"InChI=1S/C7H16N2O2/c1-6(11-7(8)10)5-9(2,3)4/h6H,5H2,1-4H3,(H-,8,10)/p+1",NZUPCNDJBJXXRF-UHFFFAOYSA-O,CHEMBL1482,CHEMBL1482,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OASIS895,DTXSID3022663,Bepridil,DTXCID402663,64706-54-3,UIEATEWHFDRYRU-UHFFFAOYSA-N,N-Benzyl-N-[3-(2-methylpropoxy)-2-(pyrrolidin-1-yl)propyl]aniline,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,"InChI=1/C24H34N2O/c1-21(2)19-27-20-24(25-15-9-10-16-25)18-26(23-13-7-4-8-14-23)17-22-11-5-3-6-12-22/h3-8,11-14,21,24H,9-10,15-20H2,1-2H3
",dilist_181,,,,,,,4.0,No,Yes,No,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,"InChI=1S/C24H34N2O/c1-21(2)19-27-20-24(25-15-9-10-16-25)18-26(23-13-7-4-8-14-23)17-22-11-5-3-6-12-22/h3-8,11-14,21,24H,9-10,15-20H2,1-2H3",UIEATEWHFDRYRU-UHFFFAOYSA-N,CHEMBL1008,CHEMBL1008,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0
OASIS834,DTXSID2040945,Temsirolimus,DTXCID0020945,162635-04-3,CBPNZQVSJQDFBE-FUXHJELOSA-N,"(1R,2R,4S)-4-{(2R)-2-[(3S,6R,7E,9R,10R,12R,14S,15E,17E,19E,21S,23S,26R,27R,34aS)-9,27-Dihydroxy-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-1,5,11,28,29-pentaoxo-1,4,5,6,9,10,11,12,13,14,21,22,23,24,25,26,27,28,29,31,32,33,34,34a-tetracosahydro-3H-23,27-epoxypyrido[2,1-c][1,4]oxazacyclohentriacontin-3-yl]propyl}-2-methoxycyclohexyl 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoate",CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,"InChI=1S/C56H87NO16/c1-33-17-13-12-14-18-34(2)45(68-9)29-41-22-20-39(7)56(67,73-41)51(63)52(64)57-24-16-15-19-42(57)53(65)71-46(30-43(60)35(3)26-38(6)49(62)50(70-11)48(61)37(5)25-33)36(4)27-40-21-23-44(47(28-40)69-10)72-54(66)55(8,31-58)32-59/h12-14,17-18,26,33,35-37,39-42,44-47,49-50,58-59,62,67H,15-16,19-25,27-32H2,1-11H3/b14-12+,17-13+,34-18+,38-26+/t33-,35-,36-,37-,39-,40+,41+,42+,44-,45+,46+,47-,49-,50+,56-/m1/s1
",dilist_836,,,,,,,4.0,No,No,Yes,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,"InChI=1S/C56H87NO16/c1-33-17-13-12-14-18-34(2)45(68-9)29-41-22-20-39(7)56(67,73-41)51(63)52(64)57-24-16-15-19-42(57)53(65)71-46(30-43(60)35(3)26-38(6)49(62)50(70-11)48(61)37(5)25-33)36(4)27-40-21-23-44(47(28-40)69-10)72-54(66)55(8,31-58)32-59/h12-14,17-18,26,33,35-37,39-42,44-47,49-50,58-59,62,67H,15-16,19-25,27-32H2,1-11H3/b14-12+,17-13+,34-18+,38-26+/t33-,35-,36-,37-,39-,40+,41+,42+,44-,45+,46+,47-,49-,50+,56-/m1/s1",CBPNZQVSJQDFBE-FUXHJELOSA-N,CHEMBL1201182,CHEMBL1201182,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1495,DTXSID80879993,Abiraterone,DTXCID501021626,154229-19-3,GZOSMCIZMLWJML-VJLLXTKPSA-N,"17-(Pyridin-3-yl)androsta-5,16-dien-3beta-ol",[H][C@@]12CC=C(C3=CN=CC=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,"InChI=1S/C24H31NO/c1-23-11-9-18(26)14-17(23)5-6-19-21-8-7-20(16-4-3-13-25-15-16)24(21,2)12-10-22(19)23/h3-5,7,13,15,18-19,21-22,26H,6,8-12,14H2,1-2H3/t18-,19-,21-,22-,23-,24+/m0/s1
",dilist_346,,,,,,,4.0,Yes,No,Yes,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,"InChI=1S/C24H31NO/c1-23-11-9-18(26)14-17(23)5-6-19-21-8-7-20(16-4-3-13-25-15-16)24(21,2)12-10-22(19)23/h3-5,7,13,15,18-19,21-22,26H,6,8-12,14H2,1-2H3/t18-,19-,21-,22-,23-,24+/m0/s1",GZOSMCIZMLWJML-VJLLXTKPSA-N,CHEMBL254328,CHEMBL254328,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
OASIS820,DTXSID2023565,Rizatriptan,DTXCID103565,144034-80-0,ULFRLSNUDGIQQP-UHFFFAOYSA-N,"N,N-Dimethyl-2-{5-[(1H-1,2,4-triazol-1-yl)methyl]-1H-indol-3-yl}ethan-1-amine",CN(C)CCC1=CNC2=CC=C(CN3C=NC=N3)C=C12,"InChI=1S/C15H19N5/c1-19(2)6-5-13-8-17-15-4-3-12(7-14(13)15)9-20-11-16-10-18-20/h3-4,7-8,10-11,17H,5-6,9H2,1-2H3
",dilist_632,,,,,,,4.0,No,Yes,No,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,"InChI=1S/C15H19N5/c1-19(2)6-5-13-8-17-15-4-3-12(7-14(13)15)9-20-11-16-10-18-20/h3-4,7-8,10-11,17H,5-6,9H2,1-2H3",ULFRLSNUDGIQQP-UHFFFAOYSA-N,CHEMBL905,CHEMBL905,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OASIS1358,DTXSID7048320,Itopride,DTXCID5028295,122898-67-3,QQQIECGTIMUVDS-UHFFFAOYSA-N,"N-({4-[2-(Dimethylamino)ethoxy]phenyl}methyl)-3,4-dimethoxybenzamide",COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,"InChI=1S/C20H26N2O4/c1-22(2)11-12-26-17-8-5-15(6-9-17)14-21-20(23)16-7-10-18(24-3)19(13-16)25-4/h5-10,13H,11-12,14H2,1-4H3,(H,21,23)
",dilist_770,,,,,,,4.0,Yes,No,No,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,"InChI=1S/C20H26N2O4/c1-22(2)11-12-26-17-8-5-15(6-9-17)14-21-20(23)16-7-10-18(24-3)19(13-16)25-4/h5-10,13H,11-12,14H2,1-4H3,(H,21,23)",QQQIECGTIMUVDS-UHFFFAOYSA-N,CHEMBL2107457,CHEMBL2107457,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
OASIS1338,DTXSID7040651,Artemether,DTXCID30819889,71963-77-4,SXYIRMFQILZOAM-HVNFFKDJSA-N,"(3R,5aS,6R,8aS,9R,10S,12R,12aR)-10-Methoxy-3,6,9-trimethyldecahydro-12H-3,12-epoxypyrano[4,3-j][1,2]benzodioxepine",[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4,"InChI=1S/C16H26O5/c1-9-5-6-12-10(2)13(17-4)18-14-16(12)11(9)7-8-15(3,19-14)20-21-16/h9-14H,5-8H2,1-4H3/t9-,10-,11+,12+,13+,14-,15-,16-/m1/s1
",dilist_843,,,,,,,4.0,Yes,No,Yes,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,"InChI=1S/C16H26O5/c1-9-5-6-12-10(2)13(17-4)18-14-16(12)11(9)7-8-15(3,19-14)20-21-16/h9-14H,5-8H2,1-4H3/t9-,10-,11+,12+,13+,14-,15-,16-/m1/s1",SXYIRMFQILZOAM-HVNFFKDJSA-N,CHEMBL566534,CHEMBL566534,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS684,DTXSID0049076,Zaltoprofen,DTXCID0029002,74711-43-6,MUXFZBHBYYYLTH-UHFFFAOYSA-N,"2-(10-Oxo-10,11-dihydrodibenzo[b,f]thiepin-2-yl)propanoic acid",CC(C(O)=O)C1=CC=C2SC3=CC=CC=C3C(=O)CC2=C1,"InChI=1/C17H14O3S/c1-10(17(19)20)11-6-7-15-12(8-11)9-14(18)13-4-2-3-5-16(13)21-15/h2-8,10H,9H2,1H3,(H,19,20)
",dilist_122,,,,,,,4.0,No,Yes,Yes,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,"InChI=1S/C17H14O3S/c1-10(17(19)20)11-6-7-15-12(8-11)9-14(18)13-4-2-3-5-16(13)21-15/h2-8,10H,9H2,1H3,(H,19,20)",MUXFZBHBYYYLTH-UHFFFAOYSA-N,CHEMBL1765291,CHEMBL1765291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
OASIS444,DTXSID9021427,Urethane,DTXCID301427,51-79-6,JOYRKODLDBILNP-UHFFFAOYSA-N,Ethyl carbamate,CCOC(N)=O,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)
",,,,fraunhofer_119,,,,3.0,No,Yes,Yes,CCOC(N)=O,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",JOYRKODLDBILNP-UHFFFAOYSA-N,CHEMBL462547,CHEMBL462547,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1044,DTXSID4040979,Dasatinib,DTXCID2020979,302962-49-8,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,"N-(2-Chloro-6-methylphenyl)-2-({6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl}amino)-1,3-thiazole-5-carboxamide",CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=N1)N1CCN(CCO)CC1,"InChI=1S/C22H26ClN7O2S/c1-14-4-3-5-16(23)20(14)28-21(32)17-13-24-22(33-17)27-18-12-19(26-15(2)25-18)30-8-6-29(7-9-30)10-11-31/h3-5,12-13,31H,6-11H2,1-2H3,(H,28,32)(H,24,25,26,27)
",dilist_325,,,,,,,4.0,Yes,No,Yes,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,"InChI=1S/C22H26ClN7O2S/c1-14-4-3-5-16(23)20(14)28-21(32)17-13-24-22(33-17)27-18-12-19(26-15(2)25-18)30-8-6-29(7-9-30)10-11-31/h3-5,12-13,31H,6-11H2,1-2H3,(H,28,32)(H,24,25,26,27)",ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL1421,CHEMBL1421,,0.0,,0.0,,,0.0,,,,,,,,,1.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,,0.0,0.0,
OASIS261,DTXSID6047363,Volinanserin,DTXCID4027363,139290-65-6,HXTGXYRHXAGCFP-OAQYLSRUSA-N,"(R)-(2,3-Dimethoxyphenyl){1-[2-(4-fluorophenyl)ethyl]piperidin-4-yl}methanol",COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,"InChI=1S/C22H28FNO3/c1-26-20-5-3-4-19(22(20)27-2)21(25)17-11-14-24(15-12-17)13-10-16-6-8-18(23)9-7-16/h3-9,17,21,25H,10-15H2,1-2H3/t21-/m1/s1
",,,,,,,toxrefdb_41,1.0,No,Yes,Yes,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,"InChI=1S/C22H28FNO3/c1-26-20-5-3-4-19(22(20)27-2)21(25)17-11-14-24(15-12-17)13-10-16-6-8-18(23)9-7-16/h3-9,17,21,25H,10-15H2,1-2H3/t21-/m1/s1",HXTGXYRHXAGCFP-OAQYLSRUSA-N,CHEMBL74355,CHEMBL74355,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,1.0,,,0.0,,,,,,,,,,
OASIS926,DTXSID3023550,Raloxifene,DTXCID803550,84449-90-1,GZUITABIAKMVPG-UHFFFAOYSA-N,[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]{4-[2-(piperidin-1-yl)ethoxy]phenyl}methanone,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,"InChI=1S/C28H27NO4S/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29/h4-13,18,30-31H,1-3,14-17H2
",dilist_1059,,,,,,,4.0,Yes,No,Yes,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,"InChI=1S/C28H27NO4S/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29/h4-13,18,30-31H,1-3,14-17H2",GZUITABIAKMVPG-UHFFFAOYSA-N,CHEMBL81,CHEMBL81,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1519,DTXSID9022601,Amphotericin B,DTXCID802601,1397-89-3,APKFDSVGJQXUKY-INPOYWNPSA-N,"(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(3-Amino-3,6-dideoxy-beta-D-mannopyranosyl)oxy]-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid",C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,"InChI=1S/C47H73NO17/c1-27-17-15-13-11-9-7-5-6-8-10-12-14-16-18-34(64-46-44(58)41(48)43(57)30(4)63-46)24-38-40(45(59)60)37(54)26-47(61,65-38)25-33(51)22-36(53)35(52)20-19-31(49)21-32(50)23-39(55)62-29(3)28(2)42(27)56/h5-18,27-38,40-44,46,49-54,56-58,61H,19-26,48H2,1-4H3,(H,59,60)/b6-5+,9-7+,10-8+,13-11+,14-12+,17-15+,18-16+/t27-,28-,29-,30+,31+,32+,33-,34-,35+,36+,37-,38-,40+,41-,42+,43+,44-,46-,47+/m0/s1
",dilist_385,,,,,,,4.0,Yes,No,Yes,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,"InChI=1S/C47H73NO17/c1-27-17-15-13-11-9-7-5-6-8-10-12-14-16-18-34(64-46-44(58)41(48)43(57)30(4)63-46)24-38-40(45(59)60)37(54)26-47(61,65-38)25-33(51)22-36(53)35(52)20-19-31(49)21-32(50)23-39(55)62-29(3)28(2)42(27)56/h5-18,27-38,40-44,46,49-54,56-58,61H,19-26,48H2,1-4H3,(H,59,60)/b6-5+,9-7+,10-8+,13-11+,14-12+,17-15+,18-16+/t27-,28-,29-,30+,31+,32+,33-,34-,35+,36+,37-,38-,40+,41-,42+,43+,44-,46-,47+/m0/s1",APKFDSVGJQXUKY-INPOYWNPSA-N,CHEMBL267345,CHEMBL267345,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
