ensmbl_gene_name,Du_PHH_1,Du_PHH_2,Fu_PHH_1,Fu_PHH_2,Kim_PHH_1,Kim_PHH_2,Koui_PHH_1,Koui_PHH_2,Xiang_PHH_1,Xiang_PHH_2,Xie_PHH_1,Xie_PHH_2,Xie_PHH_3,Schneeberger_PHH_1,Schneeberger_PHH_2,Gao_PHH,Boon_PHH_1,Boon_PHH_2,Wang_PHH_1,Wang_PHH_2
ENSG00000197746.14,21115,21383,13428,13065,7103,4408,13041,8051,12731,7083,9225,15708,13692,1497,908,6692,10533,7862,6864,6366
ENSG00000238446.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000230526.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122863.6,60,4,6,15,0,1,31,1,7,12,13,34,53,0,1,0,3,1,75,3
ENSG00000272988.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107742.13,201,25,32,191,5,6,15,6,72,37,12,24,80,0,3,1,7,8,291,20
ENSG00000138303.18,280,250,169,160,232,104,529,429,131,78,212,237,117,46,25,177,374,271,153,159
ENSG00000200294.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226701.1,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000166295.9,1994,1272,802,816,792,1045,959,863,338,406,980,929,914,168,118,682,1134,1028,273,272
ENSG00000200170.1,9,0,7,0,1,4,4,5,2,4,3,2,4,0,0,0,1,3,1,2
ENSG00000168209.5,573,1255,361,191,3420,599,1439,2495,148,412,790,415,346,472,144,821,2572,3764,926,1860
ENSG00000269926.1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000148719.15,659,649,369,473,514,820,625,385,355,231,299,593,527,61,42,322,398,449,233,184
ENSG00000107745.19,1822,1707,925,1008,917,982,576,609,288,545,1044,516,929,267,186,417,988,842,376,469
ENSG00000202513.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000282915.1,0,0,1,1,0,0,6,4,1,0,3,1,3,0,0,0,0,0,2,7
ENSG00000276531.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226163.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000230609.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272536.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231471.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238215.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156026.14,147,129,132,122,66,76,321,92,84,43,103,119,87,23,14,99,128,92,135,60
ENSG00000266719.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000280166.1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,8,1
ENSG00000279502.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0
ENSG00000272627.1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000138315.13,1982,384,312,391,0,44,2,2,407,534,269,1003,1650,1,29,62,102,23,617,71
ENSG00000215086.2,0,0,6,4,3,6,1,0,2,1,2,1,2,1,0,0,0,0,0,1
ENSG00000138308.6,799,682,838,863,283,342,775,592,163,258,853,314,723,89,32,305,598,421,207,251
ENSG00000213700.3,5,2,13,19,88,54,3,12,7,8,23,36,38,2,2,7,4,10,2,5
ENSG00000122884.12,170,209,1205,1409,720,517,241,619,1279,296,2970,1597,1943,254,135,578,463,404,530,481
ENSG00000232646.1,0,0,7,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ENSG00000237768.2,0,0,7,9,0,0,0,0,2,0,1,2,3,0,0,0,0,0,0,0
ENSG00000201047.1,0,0,0,1,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0
ENSG00000272630.1,5,3,4,3,4,12,19,13,1,0,1,3,7,3,0,4,0,0,5,1
ENSG00000166321.14,71,54,70,126,89,41,57,69,40,28,101,117,75,10,14,46,60,76,29,12
ENSG00000272599.2,0,0,7,8,3,7,11,9,0,2,2,4,0,0,1,4,1,1,0,3
ENSG00000221164.1,1,3,5,8,3,0,2,4,3,1,3,1,3,0,0,2,0,0,0,0
ENSG00000122882.11,219,230,260,334,154,204,312,219,104,98,185,124,164,45,35,176,273,276,105,121
ENSG00000138286.15,223,253,276,214,90,162,224,197,59,52,129,82,131,41,26,138,164,124,95,118
ENSG00000213551.7,46,45,47,58,112,162,125,85,25,14,49,39,46,12,6,21,126,136,37,20
ENSG00000199201.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227382.1,0,0,1,1,2,0,4,3,0,1,0,0,0,0,2,1,0,1,0,0
ENSG00000288559.1,3,3,5,3,6,9,18,13,1,2,5,6,2,3,1,7,3,16,7,0
ENSG00000236756.4,2,4,7,9,0,1,3,1,0,0,0,4,4,0,0,11,0,2,1,1
ENSG00000182180.14,974,709,402,407,786,859,970,439,203,200,499,507,443,58,49,404,598,640,194,167
ENSG00000227540.1,3,6,1,3,2,2,3,1,0,0,0,1,1,0,0,0,6,10,0,0
ENSG00000156042.18,32,48,112,169,78,193,70,117,15,12,52,9,36,20,8,39,99,51,29,18
ENSG00000200356.1,1,0,1,3,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0
ENSG00000207473.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138279.16,1305,1501,869,854,941,1094,2306,1488,664,363,821,926,801,189,146,1103,1902,1523,388,405
ENSG00000233144.1,1,1,3,5,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0
ENSG00000229659.1,5,3,2,2,10,15,5,5,1,0,0,0,0,0,1,1,5,2,0,0
ENSG00000166343.10,9,10,17,14,10,25,16,25,1,3,5,4,9,0,3,11,3,10,9,1
ENSG00000107758.15,299,241,278,354,114,173,297,234,138,103,175,162,219,40,32,180,158,128,203,111
ENSG00000221817.10,44,43,37,42,31,41,49,89,16,6,26,9,27,18,15,27,53,37,24,16
ENSG00000166348.18,42,47,60,51,31,83,59,62,19,36,130,28,52,56,18,45,66,62,215,523
ENSG00000207327.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
ENSG00000237139.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268584.1,3,1,4,5,2,3,2,10,0,4,1,0,3,0,1,1,2,0,2,1
ENSG00000272791.1,1,1,0,2,1,3,0,4,2,0,0,0,2,0,0,1,0,0,0,0
ENSG00000177791.12,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166317.12,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000271848.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000172650.13,5,3,8,5,5,3,3,6,2,0,3,5,1,0,0,3,2,2,1,0
ENSG00000242288.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271816.1,2,4,10,5,6,11,11,3,2,0,1,0,4,0,1,4,3,3,6,0
ENSG00000272140.2,6,9,23,19,14,21,14,7,2,4,2,5,6,2,0,17,2,8,8,12
ENSG00000252072.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242338.6,1,6,10,17,4,14,15,19,0,0,1,4,4,3,1,10,0,3,5,1
ENSG00000250959.2,6,6,17,12,0,4,6,4,3,6,5,8,13,0,1,4,1,8,3,3
ENSG00000235316.1,12,10,11,11,4,8,14,6,3,4,7,16,6,1,1,8,1,9,10,9
ENSG00000270808.1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,2,1
ENSG00000279088.1,55,10,23,39,27,69,28,15,11,11,22,24,8,4,2,10,12,37,3,4
ENSG00000176986.16,455,567,588,553,1074,1958,1665,604,242,210,199,391,389,115,122,323,958,1043,544,396
ENSG00000279689.1,7,7,1,0,5,9,5,36,1,0,0,3,0,1,0,3,1,2,0,4
ENSG00000196968.11,111,63,51,35,22,26,70,153,45,40,37,111,114,12,8,28,34,21,88,26
ENSG00000172586.8,639,333,135,146,280,349,250,121,72,117,348,272,230,22,27,213,260,318,17,11
ENSG00000214655.10,1089,1536,931,842,1017,2225,1110,1210,316,388,472,895,886,180,121,447,775,1273,529,550
ENSG00000280238.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272589.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272916.5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000166507.18,11,10,3,0,1,5,7,1,0,0,0,1,1,0,0,5,1,7,3,0
ENSG00000148660.20,333,395,242,188,135,229,304,199,81,79,155,276,184,19,18,177,200,226,115,70
ENSG00000224195.1,1,0,5,3,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0
ENSG00000229990.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122861.16,30,8,27,35,1,13,2,1,16,1,0,6,9,0,1,2,2,0,27,8
ENSG00000222047.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENSG00000035403.17,350,193,338,589,203,510,1853,1660,237,129,173,147,280,114,74,295,231,124,302,129
ENSG00000225761.1,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
ENSG00000185009.12,506,482,513,599,134,201,918,471,212,111,326,262,295,94,47,264,379,261,217,160
ENSG00000156110.14,1576,1385,1123,822,1123,1076,846,535,446,319,1312,1052,896,198,127,798,1215,1009,274,350
ENSG00000236900.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214629.3,0,1,1,0,2,5,16,11,0,0,2,0,3,0,1,0,0,0,2,0
ENSG00000213731.2,2,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
ENSG00000232342.7,0,2,5,2,0,0,0,0,3,1,1,0,3,0,0,3,0,0,0,0
ENSG00000226253.1,1,3,0,0,1,2,4,1,0,0,0,4,0,0,0,1,0,0,0,0
ENSG00000206756.1,0,0,0,0,0,0,11,4,0,1,1,0,0,0,0,0,0,0,5,0
ENSG00000271710.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214626.2,0,0,0,1,6,9,14,15,0,0,0,1,2,0,4,1,0,0,2,1
ENSG00000213525.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000272748.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156650.14,22,46,93,128,33,15,13,17,34,21,32,35,61,7,0,16,12,12,58,57
ENSG00000234149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188716.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237882.1,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000079393.20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ENSG00000156671.15,131,207,321,314,101,113,449,303,156,107,182,190,299,71,22,138,117,97,250,184
ENSG00000232437.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0
ENSG00000165637.13,606,481,650,736,385,488,792,381,375,205,576,597,671,25,16,399,161,136,220,169
ENSG00000165644.11,560,317,87,68,443,384,278,84,91,99,192,284,125,7,8,107,48,142,19,12
ENSG00000226051.8,11,0,0,2,0,1,1,1,0,1,0,1,2,0,0,0,3,0,0,0
ENSG00000227271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233313.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270087.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223428.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236797.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000165655.17,293,136,49,61,64,67,51,37,83,107,73,212,323,14,12,46,42,45,67,36
ENSG00000237149.5,77,41,25,21,25,8,26,10,4,10,18,25,38,0,6,15,22,20,7,0
ENSG00000273248.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272692.2,4,5,3,3,1,2,3,2,0,2,2,1,3,2,0,0,3,3,0,0
ENSG00000236842.1,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000148655.15,403,239,112,92,192,195,188,116,62,49,74,36,140,12,19,53,78,52,74,53
ENSG00000279814.1,2,0,1,1,2,2,86,80,0,0,2,1,0,0,2,0,0,0,26,21
ENSG00000207583.1,0,0,0,1,1,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000286715.1,0,0,0,1,1,3,72,46,1,0,0,0,0,1,1,1,1,0,12,4
ENSG00000268659.2,0,0,0,0,1,0,42,42,0,0,0,0,1,0,0,0,0,0,5,3
ENSG00000228280.1,1,0,1,2,1,9,23,17,1,2,0,1,0,1,0,1,1,0,13,6
ENSG00000265486.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201954.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278992.1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000230575.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269256.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252888.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224948.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156113.23,543,362,232,205,78,120,191,167,75,113,298,411,179,76,32,100,261,337,241,122
ENSG00000236467.8,1,2,3,5,0,1,0,0,1,0,1,3,2,0,0,4,0,0,0,0
ENSG00000225497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224500.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225652.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228092.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000199592.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213514.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000277981.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199664.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213513.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228748.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151208.17,62,72,109,89,62,51,75,42,40,29,36,35,107,2,2,39,62,50,34,60
ENSG00000204049.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243446.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233871.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234612.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274686.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000148606.13,232,242,273,259,207,374,334,198,133,73,147,183,231,36,15,153,150,179,131,105
ENSG00000138326.21,7634,4638,3005,3529,10612,13633,4196,1964,1760,1627,4197,2824,3933,403,284,3255,2270,3437,374,208
ENSG00000231957.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283096.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282863.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230417.12,0,0,3,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0
